inchikey,isoform,y_true,conf_low,conf_high,Molecule_Name,mean_abs_error,across_config_sd_signed_error,mean_soft_threshold_error,mean_within_compound_repeat_sd,hard_ae,easy_ae,hard_soft,easy_soft,disagreement,MolWt,MolLogP,TPSA,HeavyAtomCount,RingCount,FractionCSP3,loo_nn_similarity,scaffold,net_charge_ph74,interval_width
OBWASQILIWPZMG-QZMOQZSNSA-N,CYP3A4,2.484795243,1.1091115,3.696818,OCNT-2328753,1.5410341738881324,0.29794336148128014,0.35881148629587317,0.2050350041148004,True,False,False,False,False,450.91500000000013,1.6133999999999993,108.61000000000001,31,4,0.4782608695652174,0.358974358974359,c1cc(Cc2ccc(O[C@H]3CCOC3)cc2)cc([C@H]2CCCCO2)c1,0,2.5877065
OCABKFRKMVRZGW-UHFFFAOYSA-N,CYP3A4,1.968786308,1.05280675,3.17643475,OCNT-2317988,0.5354103356682297,0.471583858176751,0.011551706363636368,0.2708341308769752,False,False,False,True,True,329.32000000000005,0.5135399999999997,127.82000000000001,24,3,0.2857142857142857,0.4084507042253521,O=C(Nc1nc[nH]n1)c1ccnc2[nH]ncc12,-1,2.123628
OCJYIGYOJCODJL-UHFFFAOYSA-N,CYP3A4,5.557870813,5.407367,5.668266,OCNT-0495153,0.6286971810234634,0.19753421479294736,0.48354130998679423,0.18429730627469298,False,False,False,False,False,390.9580000000002,5.555620000000006,6.48,28,4,0.28,0.48214285714285715,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,2,0.2608990000000002
OCSVTGWIMRELRH-VIFPVBQESA-N,CYP3A4,3.59988098,2.9544845,4.0405965,OCNT-2315321,0.31065678976481037,0.18568101840820259,0.027564865996083942,0.25575399226625906,False,False,False,True,False,368.35200000000015,1.5489000000000002,57.690000000000005,24,2,0.5,0.4444444444444444,O=C(Cc1ccccc1)N1CCNCC1,2,1.0861120000000004
OCTGYJIORZIWOI-UHFFFAOYSA-N,CYP3A4,5.350106043,5.22398975,5.45800525,OCNT-2315468,0.5735877465949382,0.5009700409983561,0.5093140098370776,0.34104290771963214,False,False,False,False,True,335.41099999999994,3.0497000000000014,59.980000000000004,25,5,0.42105263157894735,0.4492753623188406,c1cc(-c2noc(C34CCCN(CCC3)C4)n2)cc(-n2ccnc2)c1,1,0.23401549999999993
OCXOMPOAICENRT-UHFFFAOYSA-N,CYP3A4,2.119669222,1.05782325,3.52222325,OCNT-2311337,0.3440953215579637,0.3180446020797063,0.0,0.20601852674986834,False,False,False,True,False,367.83300000000014,1.9193999999999998,89.95,25,2,0.47058823529411764,0.35384615384615387,O=C(c1ccccc1)N1CCNCC1,1,2.4644000000000004
OCYMWPBXGLDFGM-UHFFFAOYSA-N,CYP3A4,5.140769328,5.0472475,5.24139425,OCNT-2315711,0.26388927986300126,0.2116676291624204,0.22531110918678043,0.1860852265649879,False,False,False,False,False,369.48600000000016,3.9508000000000028,54.45,26,4,0.38095238095238093,0.423728813559322,O=C(c1ccccc1)N1CC2(CCC2)c2ccccc21,0,0.1941467499999998
ODFQLEKETFSJFO-UHFFFAOYSA-N,CYP3A4,4.487801792,4.389806,4.6596025,OCNT-2318552,0.5517410183600542,0.35735111756153326,0.47177352017534846,0.24251616576658624,False,False,False,False,False,366.4830000000002,1.6092399999999998,75.71000000000001,25,3,0.6111111111111112,0.5151515151515151,O=C(CNS(=O)(=O)c1ccccc1)N1CCC(C2CCCO2)C1,1,0.2697965
ODOZCRQUSVOLPT-UHFFFAOYSA-N,CYP3A4,3.690696482,3.24448625,4.04732625,OCNT-2309583,0.3290337067713422,0.16028905679860986,0.07815492590347427,0.167741426514376,False,False,False,False,False,446.5110000000002,2.4427000000000003,93.76,33,5,0.3333333333333333,0.4788732394366197,O=C(c1ccc(NCc2nnc3[nH]c(=O)c4ccccc4n23)cc1)N1CCOCC1,1,0.8028400000000002
ODXDLPBRDULOEP-UHFFFAOYSA-N,CYP3A4,5.8101924,5.695787,5.9264325,OCNT-2312462,0.8816259643196958,0.27293864139711915,0.767220564319696,0.195799429769165,False,False,False,False,False,385.389,4.961820000000004,54.88,28,3,0.19047619047619047,0.423728813559322,O=C(NCc1cnccn1)c1ccccc1-c1ccccc1,0,0.23064549999999961
ODYBUNKJMVEHEM-UHFFFAOYSA-N,CYP3A4,3.077856338,1.328591,3.912915,OCNT-2312654,0.5670756776616042,0.2475802028894343,0.05298667325990189,0.23994461156278354,False,False,False,False,False,310.357,2.231299999999999,58.440000000000005,23,4,0.35294117647058826,0.417910447761194,O=C1CN(C(=O)c2cnn(C3CCC3)c2)c2ccccc2N1,0,2.5843239999999996
OEBOOYUKNSUOQK-UHFFFAOYSA-N,CYP3A4,4.720121932,4.625293,4.85655275,OCNT-2315072,0.24098163538942785,0.20414093637030706,0.17140850489572335,0.17704991622430644,False,False,False,False,False,424.3640000000001,3.2514400000000023,54.46000000000001,25,3,0.4444444444444444,0.3835616438356164,O=C(NCCN1CCOCC1)c1cnc(-c2ccccc2)s1,1,0.23125974999999954
OEKICBOFCLTRJO-UHFFFAOYSA-N,CYP3A4,2.630309202,1.10586725,3.844326,OCNT-2318449,0.7108397446140953,0.29953138656827916,0.011809937308236252,0.24113766384823043,False,False,False,True,False,350.17200000000014,1.4451199999999995,81.06,21,3,0.2857142857142857,0.5205479452054794,O=C1CCC(n2cnc3ccccc3c2=O)C(=O)N1,0,2.7384587500000004
OENNRUNZZPQSEX-UHFFFAOYSA-N,CYP3A4,5.341886632,5.275039,5.41136525,OCNT-2395342,0.40669036272108944,0.30328900039538825,0.35586206946256776,0.1828346800371736,False,False,False,False,False,374.50600000000026,2.9607400000000013,49.85000000000001,26,3,0.4,0.5,O=S(=O)(NCc1ccccc1N1CCOCC1)c1ccccc1,1,0.13632625000000065
OEXSFGZZKMXAJQ-UHFFFAOYSA-N,CYP3A4,4.518967697,4.397948,4.72952725,OCNT-2395522,0.1818096430501639,0.23762833221848753,0.12168220435698585,0.21056285111238948,False,True,False,False,False,324.37100000000004,3.0290000000000017,41.57000000000001,23,3,0.5882352941176471,0.7037037037037037,O=C(NC1CCN(c2ccccc2)C1)C1CC1,0,0.3315792499999999
OFCAZISUDVYWIU-UHFFFAOYSA-N,CYP3A4,5.790067677,5.7144395,5.86290025,OCNT-2313529,1.262535696371444,0.12956839114284024,1.1869075193714442,0.20375937131970528,True,False,True,False,False,390.4720000000001,2.9278000000000013,68.84,28,5,0.2,0.4166666666666667,O=C(c1nc(-c2cccs2)n(-c2ccccc2)n1)N1CCc2[nH]cnc2C1,1,0.14846074999999992
OFVLGDICTFRJMM-WESIUVDSSA-N,CYP3A4,3.53253804,2.91146625,3.98431875,OCNT-0498042,0.3545273276329581,0.2959568998523544,0.05496204593153979,0.28470892872646325,False,False,False,False,False,444.44000000000017,-0.21439999999999837,181.61999999999998,32,4,0.4090909090909091,0.6716417910447762,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,-2,1.0728524999999998
OFVYGPTZXPGSJK-UHFFFAOYSA-N,CYP3A4,4.725816535,4.6391105,4.8555175,OCNT-2395591,0.16539556094773047,0.1876389772857226,0.1301522364158883,0.1915647604686962,False,True,False,False,False,367.4970000000001,4.077500000000003,61.36000000000001,27,3,0.47619047619047616,0.7592592592592593,O=C(Nc1ccccc1)N1CCN(c2ncccn2)CC1,1,0.21640700000000024
OFXBNHUEKULFNH-UHFFFAOYSA-N,CYP3A4,2.04207704,1.05663425,3.19143925,OCNT-2314427,0.7769462623314959,0.4183631306833694,0.07008633430975607,0.2443769173040338,False,False,False,False,False,344.3710000000002,2.485500000000001,118.21000000000001,25,3,0.47058823529411764,0.3466666666666667,O=C(NC1(c2ncon2)CCCC1)c1ccccn1,-1,2.134805
OGIYBCQWFOZLPG-UHFFFAOYSA-N,CYP3A4,3.483314305,2.3867035,4.0026585,OCNT-2311402,0.15077975148475165,0.18542725322895598,0.004832867272727286,0.27536951152291494,False,True,False,True,False,327.3840000000001,1.9698,87.30000000000001,24,3,0.3888888888888889,0.4444444444444444,O=C1NC(=O)C(c2cccc(C(=O)NC3CC=CCC3)c2)N1,-1,1.615955
OGNSXHQCDMZUIF-UHFFFAOYSA-N,CYP3A4,4.572286692,4.478963,4.7237175,OCNT-2395345,0.14397282825160027,0.20680905346823403,0.1579276975629684,0.25154700996196794,False,True,False,False,False,358.463,2.967900000000001,66.48,25,3,0.3157894736842105,0.6666666666666666,O=C(c1ccccc1)N1CCCCCc2ccccc21,0,0.24475449999999999
OGNYYNRLKUNZKM-UHFFFAOYSA-N,CYP3A4,5.918884883,5.8311745,6.008733,OCNT-2395654,1.1080064307237174,0.31069610774764833,1.0202960477237182,0.17745729367169163,False,False,True,False,False,395.50300000000016,3.791400000000002,80.32000000000001,29,3,0.43478260869565216,0.5245901639344263,O=C(CC1CCOCC1)NCc1ccc(C(=O)Nc2ccncc2)cc1,0,0.17755849999999995
OGPHYGJCVHSATM-UHFFFAOYSA-N,CYP3A4,4.299874642,4.14146675,4.462839,OCNT-2311615,0.2572907883445654,0.30441185567568757,0.1717913930967491,0.1984313723981358,False,False,False,False,False,340.4480000000001,3.2553000000000027,63.400000000000006,24,4,0.3684210526315789,0.4,O=C(c1cccs1)N1CC(c2ccccc2)C2CCCC21,1,0.3213722499999996
OGQYPPBGSLZBEG-UHFFFAOYSA-N,CYP3A4,1.977219185,1.04136725,3.2042415,OCNT-2328970,2.877275294038767,0.5742757947320886,1.6502529790387677,0.3314094348076662,True,False,True,False,True,551.0650000000004,13.585799999999974,0.0,39,0,1.0,0.6666666666666666,,1,2.16287425
OHEMXIOBWNASLA-UHFFFAOYSA-N,CYP3A4,5.156498607,5.1046795,5.21226225,OCNT-2395531,0.29142481417467425,0.18035145307149314,0.2846117115621934,0.23579909926923898,False,False,False,False,False,337.47,2.5764400000000007,55.2,22,3,0.4,0.6923076923076923,O=S(=O)(c1cccs1)N1CCC=C(c2cn[nH]c2)C1,1,0.10758275000000062
OHGMMNADIQFRMU-UHFFFAOYSA-N,CYP3A4,5.07036187,4.9522755,5.20982275,OCNT-2317822,0.684570774661322,0.21930198860984246,0.5695100101158671,0.21715568975352556,False,False,False,False,False,327.43200000000013,2.2552200000000004,63.050000000000004,24,3,0.5,0.47058823529411764,O=C(NCCc1ccccn1)N1CCC(c2cnc[nH]2)CC1,1,0.25754725
OHKWOMNIMXUDBU-UHFFFAOYSA-N,CYP3A4,5.90317757,5.85008975,5.95606225,OCNT-2313694,1.4544444299200583,0.1992699960732086,1.401356609920058,0.1937255278861034,True,False,True,False,False,340.3830000000001,2.3062000000000005,82.17999999999999,25,4,0.3888888888888889,0.4025974025974026,O=C(Cc1noc2ccccc12)NCc1cc(C2CC2)[nH]n1,0,0.10597249999999914
OHRAGIQGINZZDX-UHFFFAOYSA-N,CYP3A4,2.452434113,1.0962575,3.69384625,OCNT-2317114,0.7659394674881522,0.26363604266464,0.006381863314909095,0.2246605661426263,False,False,False,True,False,321.46500000000015,1.7217999999999993,43.86000000000001,23,3,0.8888888888888888,0.38333333333333336,O=C(C1CCNC1)N1CCCN(C2CCCC2)CC1,3,2.59758875
OIGAMNBRMKHQFG-UHFFFAOYSA-N,CYP3A4,4.783223722,4.720737,4.8620305,OCNT-2315202,0.3050350498457148,0.3614732419757369,0.26877876572440385,0.20953291012664252,False,False,False,False,False,406.46000000000026,3.343460000000002,102.85,28,3,0.3684210526315789,0.373134328358209,O=S(=O)(NCc1cnoc1)c1ccc2occc2c1,1,0.14129350000000063
OIJNGNQKPRJCLT-UHFFFAOYSA-N,CYP3A4,4.218859603,4.03579425,4.49372075,OCNT-2312118,0.5527525789169133,0.2122424985012843,0.32415379745757106,0.2859817387697161,False,False,False,False,False,394.8620000000001,2.8770000000000007,78.09,28,4,0.19047619047619047,0.42105263157894735,O=C(c1ccc(-c2ccncc2)[nH]c1=O)N1CCNCC1c1ccccc1,1,0.45792649999999924
OIKMQQJMUBHTCG-UHFFFAOYSA-N,CYP3A4,3.194039572,1.774069,3.86231225,OCNT-2395624,0.19970167741135167,0.21529048758203997,0.008599406190916007,0.2769012778189731,False,False,False,True,False,297.38400000000007,1.4808199999999996,81.81,20,2,0.5,0.6444444444444445,O=S(=O)(Nc1cn[nH]c1)c1ccn[nH]1,0,2.08824325
OIUFDMSQABURBB-UHFFFAOYSA-N,CYP3A4,4.553555337,4.467871,4.69249025,OCNT-2311081,0.12326418650048639,0.1504973452280936,0.1186146572586889,0.2430723534676061,False,True,False,False,False,466.3610000000001,1.8278999999999996,98.88,28,4,0.3888888888888889,0.39473684210526316,O=c1[nH]c2ccc(S(=O)(=O)NCCc3nccc(C4CC4)n3)cc2[nH]1,0,0.22461924999999994
OJISFMIUEGMAME-UHFFFAOYSA-N,CYP3A4,4.300442835,4.157999,4.5135625,OCNT-2314927,0.15852805140172677,0.21160500741293453,0.09107379715879106,0.19926654382600348,False,True,False,False,False,352.39400000000006,2.3877999999999995,85.24999999999999,26,3,0.21052631578947367,0.5,c1ccc(-n2cnc3ccccc32)cc1,0,0.3555634999999997
OKRBRVNWVBLXHP-UHFFFAOYSA-N,CYP3A4,5.61840484,5.5669185,5.6693005,OCNT-2312384,1.117818095428461,0.29563318343289835,1.0663317554284606,0.17847857342373735,False,False,True,False,False,454.50200000000024,3.127740000000002,80.93,33,4,0.375,0.5230769230769231,O=C(COc1ccccc1)N1CCN(Cc2nc(COc3ccccc3)no2)CC1,2,0.10238200000000042
OKSVJUULZHAESX-UHFFFAOYSA-N,CYP3A4,3.84640374,3.46114475,4.12990325,OCNT-2310101,0.4800965772052279,0.13167139102122724,0.19664009183668582,0.34835918271942384,False,False,False,False,False,392.8860000000002,0.5361000000000002,100.62,24,3,0.5,0.46774193548387094,O=C1NCC2CCC1N2S(=O)(=O)c1ccccc1,1,0.6687585
OKWGMNAGYKRRPT-UHFFFAOYSA-N,CYP3A4,4.83500393,4.7662945,4.91652725,OCNT-2314212,0.12124763612702583,0.14344741346713205,0.10079183547039895,0.1371453052016726,False,True,False,False,False,344.216,3.456900000000001,57.7,21,4,0.26666666666666666,0.6730769230769231,c1ccc(C2CCCN2c2ncnc3[nH]ncc23)cc1,0,0.1502327499999998
OLCBGRNRGXPTRP-UHFFFAOYSA-N,CYP3A4,4.651616657,4.47478325,5.00306325,OCNT-2313193,1.229170314839044,0.25117405505594576,1.0523369078390437,0.23535140927206583,True,False,True,False,False,337.286,2.1544999999999996,94.55000000000001,24,3,0.2857142857142857,0.40789473684210525,O=C(NCc1ncon1)c1cnn2ccccc12,0,0.5282800000000005
OLGGPIYETWVLSY-UHFFFAOYSA-N,CYP3A4,4.815923983,4.7203445,4.9508055,OCNT-2395565,0.2724583219045728,0.29872161388532514,0.2156761447467173,0.14167267224893765,False,False,False,False,False,335.4250000000001,3.0671000000000017,69.4,23,3,0.47058823529411764,0.72,O=S(=O)(Cc1ccccc1)Cc1noc2c1CCCCC2,0,0.23046100000000003
OLJFNVZJUWIQBA-UHFFFAOYSA-N,CYP3A4,2.137261065,1.07361575,3.219644,OCNT-2315654,0.9132961586223609,0.4150481413752734,0.11891326508792747,0.25180201462027196,False,False,False,False,False,318.42500000000007,1.1195,65.43,23,4,0.75,0.44776119402985076,O=C(Nc1ccnn1C1CCC1)N1CCC(N2CCNCC2)C1,3,2.14602825
OLLKSWQPCSWOKP-UHFFFAOYSA-N,CYP3A4,4.322184425,4.21661925,4.49778325,OCNT-2311090,0.3766855475107602,0.16887291351062678,0.2222514426445387,0.18450483033072362,False,False,False,False,False,346.43400000000014,2.803000000000001,43.18000000000001,26,5,0.3333333333333333,0.4507042253521127,c1ccc(-n2nnc3c2CCN(CCc2ccc4c(c2)CCO4)C3)cc1,1,0.2811640000000004
OLRZPWDVYYEKGN-UHFFFAOYSA-N,CYP3A4,2.984719753,1.43160075,3.797881,OCNT-2395687,0.7503085059628635,0.40637312263344794,0.16067343549508042,0.22526211680898325,False,False,False,False,False,343.4120000000001,2.5758600000000005,77.05000000000001,24,4,0.375,0.5373134328358209,O=C(c1cnc(-c2ccco2)s1)N1CCn2cnnc2C1,1,2.36628025
OLYONISXYQGNEZ-UHFFFAOYSA-N,CYP3A4,4.915645308,4.8574475,4.97832575,OCNT-2317300,0.22364049408052572,0.15615537167041826,0.19704077652280058,0.19433559493009414,False,False,False,False,False,347.42199999999997,3.901620000000003,62.53,26,5,0.35,0.4264705882352941,O=C(Nc1ccc2ncnn2c1)N1CC2(CCCC2)c2ccccc21,1,0.12087824999999963
OLZAEZRBQJZYHF-UHFFFAOYSA-N,CYP3A4,2.02355393,1.04637875,3.1878685,OCNT-2316962,0.8712053139917615,0.5240445861687608,0.10184060851177691,0.17119436012518577,False,False,False,False,True,302.33400000000006,0.5440999999999996,89.01,22,3,0.4,0.5492957746478874,O=C(NCC1(c2cn[nH]c2)CCCO1)c1cc[nH]c(=O)c1,-1,2.14148975
OMISETSBIRJDGV-UHFFFAOYSA-N,CYP3A4,5.317936325,5.25948925,5.38230475,OCNT-2311890,1.0697268200782306,0.24842629412226677,1.0112797450782305,0.3001702650715306,False,False,True,False,False,316.38200000000006,2.9558400000000016,83.05,22,3,0.1875,0.5319148936170213,c1ccc(-c2nc3ccccc3[nH]2)cc1,-2,0.12281550000000063
OMNOWGXRBKTQNU-UHFFFAOYSA-N,CYP3A4,3.339706515,2.23324375,3.933173,OCNT-2314390,0.795105297308881,0.5949388115121024,0.32631495123053766,0.22857493567807954,False,False,False,False,True,374.42200000000014,1.2982,106.2,26,3,0.29411764705882354,0.39473684210526316,O=C(Cc1nc2csnc2c(=O)[nH]1)NCCc1ccccc1,-1,1.6999292499999998
OMQDGDIDGWFKFW-UHFFFAOYSA-N,CYP3A4,4.502469825,4.4075095,4.673743,OCNT-2317280,0.19979374516192303,0.22429398788370394,0.12619566964467152,0.18383408789596925,False,False,False,False,False,310.35300000000007,3.006800000000001,51.66,23,4,0.3333333333333333,0.35526315789473684,O=C(c1ccnc(C2CC2)c1)N1CCOc2ccccc21,0,0.26623350000000023
OMSMYTNZCVUALZ-UHFFFAOYSA-N,CYP3A4,3.5822512,3.1718965,3.9690045,OCNT-2312555,0.5029024127370684,0.294897656220858,0.19741805985119684,0.18656281157780102,False,False,False,False,False,365.3930000000001,2.7499199999999995,112.13000000000001,27,3,0.15789473684210525,0.39473684210526316,O=C(Nc1ccc(Oc2ccccc2)nc1)c1ccn[nH]1,0,0.7971080000000001
ONVOISIYJMNJNS-UHFFFAOYSA-N,CYP3A4,5.011346778,4.93091,5.102701,OCNT-2312053,1.0207669684241478,0.15960121075367373,0.9403301904241477,0.20898682122159346,False,False,True,False,False,327.3440000000001,1.9340999999999995,116.00999999999999,24,3,0.25,0.2777777777777778,c1ccc(-c2nc3cncnc3[nH]2)cc1,-1,0.1717909999999998
ONXFHKVSFIIWIN-UHFFFAOYSA-N,CYP3A4,4.598900168,4.479791,4.82028925,OCNT-2312707,0.5126437999761069,0.23927966523710165,0.4099221005827855,0.21378100009251655,False,False,False,False,False,360.43300000000016,2.810640000000001,59.39,26,3,0.47368421052631576,0.4025974025974026,O=C(NCc1ccccc1)N1CCOC(Cn2cccn2)C1,1,0.34049825000000045
OOGLWWUFNCINGL-UHFFFAOYSA-N,CYP3A4,4.326032575,4.20380025,4.482712,OCNT-2317682,0.5910511684969209,0.31594218146826153,0.4790444655812673,0.1877277935128989,False,False,False,False,False,370.4740000000002,3.4075000000000024,70.4,26,3,0.35,0.543859649122807,O=S(=O)(c1ccccc1)N1CCOC(c2ccccc2)C1,1,0.2789117500000007
OOPGWPZBSRALIG-UHFFFAOYSA-N,CYP3A4,2.091183545,1.0627245,3.20673625,OCNT-2309768,1.1569643816370818,0.3738935955867494,0.20771699339973448,0.2574356059089845,False,False,False,False,False,324.344,0.6624999999999996,105.03999999999999,24,4,0.3125,0.39473684210526316,O=C(NCCc1nccc(C2CC2)n1)c1cc2nccn2c(=O)[nH]1,-1,2.1440117499999998
OPLLJXSZBDSWKY-UHFFFAOYSA-N,CYP3A4,3.208682465,1.93330925,3.849942,OCNT-2310615,0.6069885241433982,0.4116064912330948,0.14632839130839922,0.2253664659602523,False,False,False,False,False,352.4380000000001,2.4995000000000003,73.47,26,3,0.3,0.45714285714285713,O=C(CNC(=O)Nc1ccccc1)NC1CNCc2ccccc21,1,1.91663275
OPQIZFQOXXHXER-UHFFFAOYSA-N,CYP3A4,2.579210993,1.085098,3.7169315,OCNT-2315742,0.4235267754456131,0.29304460823714246,0.002786485454545455,0.20700357888944865,False,False,False,True,False,359.38600000000014,1.0603,100.8,26,3,0.4117647058823529,0.4342105263157895,O=C(NCc1ncno1)c1cccc(N2CCNC2=O)c1,2,2.6318335
OPUFKIGCXGYZRQ-UHFFFAOYSA-N,CYP3A4,2.467173532,1.086946,3.6903025,OCNT-2309792,1.047624213869986,0.14441728257926564,0.056336442712433946,0.2625686220602974,False,False,False,False,False,388.5120000000002,1.6906999999999994,98.9,28,3,0.6190476190476191,0.4027777777777778,O=C(NCc1ccc(N2CCCCC2)cc1)N1CCCC1,1,2.6033565000000003
OPUUMRMCDLGHKO-UHFFFAOYSA-N,CYP3A4,4.982124815,4.74902875,5.11435325,OCNT-2316931,0.7450913662491615,0.21283827589862986,0.516727555794616,0.23238466265303073,False,False,False,False,False,339.439,2.991460000000001,66.06,25,3,0.45,0.4027777777777778,O=C(CCc1cnc[nH]c1=O)N1CCCC1c1ccccc1,0,0.36532449999999983
OPUUOMNWXYQDMA-UHFFFAOYSA-N,CYP3A4,5.09727303,5.04352475,5.155131,OCNT-2312606,0.15114817216423554,0.15736746884345226,0.1518499893723654,0.18249255738218328,False,True,False,False,False,394.86200000000014,3.941600000000002,73.89,28,5,0.23809523809523808,0.35443037974683544,O=C(c1c[nH]c2ccccc12)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0,0.11160625000000035
OPVZHLFVZBTKCV-UHFFFAOYSA-N,CYP3A4,3.39431766,2.6527075,3.95666175,OCNT-2395400,0.39985044533981606,0.14565306264415456,0.04974808318103429,0.25060459142236996,False,False,False,False,False,316.44800000000004,1.8191000000000002,66.48,20,2,0.6153846153846154,0.7924528301886793,O=C1CCCCCN1CCCNS(=O)(=O)c1cccs1,1,1.3039542499999999
OPZVYCKRPQUWGZ-UHFFFAOYSA-N,CYP3A4,4.210004452,4.06625625,4.38066075,OCNT-2395666,0.19866740975052896,0.09839031848948106,0.09785546904375736,0.190271845534497,False,False,False,False,False,322.41200000000003,3.182280000000002,61.92,24,3,0.42105263157894735,0.37681159420289856,O=C(c1ccn[nH]1)N1CCCc2ccccc21,0,0.3144044999999993
OQMLLPJRQZSRGF-UHFFFAOYSA-N,CYP3A4,3.4958544,2.84745825,3.9593505,OCNT-2318503,0.31952981261211977,0.37903208916011716,0.009467992485760045,0.1765794091833266,False,False,False,True,False,286.33500000000004,1.599,71.11,21,4,0.5333333333333333,0.4027777777777778,O=C(c1ncnc2[nH]ccc12)N1CCOCC1CC1CC1,1,1.1118922500000004
OQWALVNPZPFZNB-UHFFFAOYSA-N,CYP3A4,4.649680508,4.5502905,4.8062905,OCNT-2309524,0.29926896633441147,0.3435644844590788,0.2198659832548511,0.1732366848840291,False,False,False,False,False,343.4710000000001,3.003300000000002,54.46000000000001,25,4,0.7,0.3333333333333333,O=C(NCCc1ccncc1)N1CC2(CCC2)C1C1CCOCC1,1,0.2560000000000002
ORECJXVOVYEVDN-UHFFFAOYSA-N,CYP3A4,1.939983672,1.038459,3.13923,OCNT-2309266,1.827654514805918,0.25574683193132136,0.6284081868059181,0.2142093640529454,True,False,False,False,False,333.413,1.78412,80.23,23,2,0.3125,0.2857142857142857,O=C(Cc1ccccc1)Nc1cccnn1,0,2.100771
ORGGPYVADXNQRI-UHFFFAOYSA-N,CYP3A4,4.96168881,4.897069,5.0305615,OCNT-2395735,0.5212085108891528,0.18441987014699324,0.46377818062026593,0.25434792024076414,False,False,False,False,False,387.383,2.7170000000000005,101.28999999999999,26,2,0.1875,0.6909090909090909,O=C(NCCc1ccccc1)Nc1ccccc1,0,0.13349250000000001
ORIAPXGWHWRMEQ-UHFFFAOYSA-N,CYP3A4,1.917312778,1.038142,3.13227925,OCNT-2317086,1.107525240913756,0.3613812229817096,0.1298484505320668,0.31768919114870436,False,False,False,False,False,341.41100000000006,2.38994,95.08,25,3,0.42105263157894735,0.4,O=C(Cc1n[nH]c2c1CCCC2)NCc1ccccc1,-2,2.09413725
ORSYPTHHRYXLOK-UHFFFAOYSA-N,CYP3A4,6.650677757,6.586409,6.717592,OCNT-2309062,1.3527756333986276,0.2407818879741402,1.2885068763986272,0.14762499836411058,True,False,True,False,False,369.8700000000001,3.3230200000000023,64.63,24,2,0.29411764705882354,0.3559322033898305,O=S(=O)(NCc1ccccc1)c1ccccc1,0,0.13118300000000005
ORTWNJZUAIUYKM-UHFFFAOYSA-N,CYP3A4,5.24223199,5.1816755,5.3085,OCNT-2395376,0.3165654011858147,0.15655405347182283,0.2793614457312696,0.15693543987904232,False,False,False,False,False,406.2300000000002,4.207000000000003,38.13,25,4,0.2222222222222222,0.8148148148148148,O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21,0,0.12682450000000056
ORXMZBQPCWIHBW-UHFFFAOYSA-N,CYP3A4,2.130210358,1.050037,3.23812975,OCNT-2310893,0.9082687106469257,0.5359094149299861,0.1311167962696482,0.2178753810410882,False,False,False,False,True,360.33599999999996,1.4576999999999998,85.25,25,3,0.6666666666666666,0.34615384615384615,O=C1NCCCC1C(=O)Nc1cnn(CC2CCCO2)c1,0,2.18809275
OSEWFKGKUJEEFD-UHFFFAOYSA-N,CYP3A4,4.03738259,3.7842755,4.250974,OCNT-2314371,0.3765257672146749,0.1734156022315351,0.20517611336066485,0.1865757649925426,False,False,False,False,False,338.386,3.3931200000000024,51.02,25,4,0.3157894736842105,0.4305555555555556,O=C(c1cnc2[nH]ncc2c1)N1CCCC1c1ccccc1,1,0.4666985000000001
OSVJTIWAVNSEQH-UHFFFAOYSA-N,CYP3A4,2.790967568,1.15844175,3.87183675,OCNT-2310121,0.8984144136351044,0.40570996947921506,0.1122472664218101,0.25805428880388936,False,False,False,False,False,350.31800000000004,1.2366999999999992,75.71000000000001,23,3,0.46153846153846156,0.46774193548387094,O=C1NCC2CCC1N2S(=O)(=O)c1ccccc1,1,2.7133950000000002
OSWKQOGJYLYDJV-UHFFFAOYSA-N,CYP3A4,4.024870125,3.80058525,4.31734,OCNT-2395282,0.23313163061378364,0.24088477876099051,0.12053891775325054,0.22507697651822572,False,False,False,False,False,334.42000000000013,2.1378999999999992,85.25,24,3,0.7058823529411765,0.7777777777777778,O=C(NCc1cc2n(n1)CCCC2)NC1CCCCC1,0,0.5167547499999996
OTDNIPBKKBRUCL-SUMWQHHRSA-N,CYP3A4,4.205970705,3.936369,5.00494,OCNT-2313281,0.26326018267651985,0.26488082626392967,0.14018363488344487,0.23586906955539752,False,False,False,False,False,374.51000000000005,2.908120000000001,67.23,26,3,0.5263157894736842,0.48,O=C1C[C@@H](CNC(=O)c2ccsc2)[C@H](c2cn[nH]c2)N1,1,1.0685710000000004
OTPQQBMYRRHVHO-UHFFFAOYSA-N,CYP3A4,3.129496105,1.393969,3.91890325,OCNT-2313543,0.448542185098758,0.45163155176535386,0.07679221211947923,0.2519613547747574,False,False,False,False,True,361.42300000000006,0.9190999999999997,96.53,25,2,0.23529411764705882,0.4305555555555556,O=C(CNC(=O)c1cccs1)NCc1ccccc1,0,2.5249342500000003
