canonical_smiles,CYP2C9_pIC50_direct_inhibition,chemprop_split
Cc1cnc2c(c1)N(C(=O)CCc1ccc(C#N)cc1)CCN2C,3.912359383,train
Cc1cccc(N2CCCC(n3cc(-c4cncn4C)nn3)C2=O)c1,4.778867897,train
OC1(C(F)(F)F)CCN(c2cc(N3CCCCC3)ncn2)C1,4.145047972,train
CC(C)n1cccc1C(=O)N1CCC(Cc2nnn[nH]2)CC1,3.654124673,train
O=C(Nc1nc2ccccc2s1)Nc1cccc2c1OCCO2,5.553343305,train
c1cc(-c2nnc3ccc(NCc4ccn(C5CCCC5)n4)nn23)ccn1,5.43522148,train
Cc1ccccc1C1CN(C(=O)c2nn[nH]c2C2CCCN2)CCO1,2.941937397,train
Cc1c(F)ccc2c1N(C(=O)c1cc(=O)[nH]c3cc(F)ccc13)CCC2,5.123690275,val
O=C(NCCc1nc2ccccc2s1)C1NCC12CCOCC2,3.71778861,train
CC(=O)Nc1cc(NC(C)=O)cc(C(=O)NC2CCN(c3ccccc3F)C2)c1,4.584069432,train
COC1(c2noc(CCc3ccccc3C)n2)CCOCC1,4.190566768,train
Cc1cc(N2C[C@H](O)C[C@H]2c2n[nH]c(-c3ccccc3)n2)ncn1,3.743438665,train
CCc1nn(C)cc1NC(=O)NC(C)CN1CCOCC1,2.692314272,train
Cn1cccc1-c1csc(NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC4)n1,5.675886978,train
CC1CN(c2ccc(C(=O)Nc3ccc4[nH]ncc4c3Cl)cn2)CC(C)O1,4.621326012,train
Cc1nn(Cc2ccccc2Cl)c(C)c1C(=O)N1CC(C)CC(C(=O)O)C1,3.206611173,train
CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F,4.93364634,train
CCn1nncc1CNC(=O)N1CCC(c2cncn2C)CC1,4.368059097,train
Cc1ccc2[nH]cc(CCNC(=O)NC3CCCn4nccc43)c2c1,4.914745873,train
C=C[C@@H]1OCC[C@H]1NC(=O)NCCc1c[nH]c2ccc(C)cc12,4.42983091,train
Cn1cnc2c(NC(Cc3ccccc3)c3cccs3)ncnc21,5.03410339,train
Cc1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)oc1C,4.476746913,val
CN(CC(=O)N(CCc1ccccc1)CC(=O)O)S(=O)(=O)c1ccccc1,3.75208373,val
Cc1c(Br)cncc1NC(=O)[C@H]1C[C@@H]1c1cccc(O)c1,4.938226,val
O=C1CCC(N2Cc3ccc(CNS(=O)(=O)c4ccc5c(c4)OCCO5)cc3C2=O)C(=O)N1,4.34215907,val
CC(C)(C)c1coc(CNC(=O)N[C@H]2C[C@@H]2c2ccc(F)cc2F)n1,4.829916615,val
CC1(C)CC1C(=O)NCc1cccc(NS(=O)(=O)C2CC2)c1,4.12634415,train
Cc1cc2c(cc1C)N(C(=O)COc1cccnc1)CC2,4.585206803,train
CCC1CN(c2ccccc2)CCN1C(=O)c1cn(Cc2noc(C)n2)nn1,4.330530315,train
CC1(C)CN(C(=O)NCCCc2cccc(Cl)c2)CCS1(=O)=O,3.910433075,train
O=C(NCc1nc2cc(F)ccc2[nH]1)C1CCCN(C(=O)c2ccccc2)C1,4.653624925,train
COc1ccc2c(c1)C1(CC1)CN(C(=O)Cn1ncc3ccccc3c1=O)C2,4.657690602,train
O=C(c1ccc(-n2cccn2)nc1)N1CCOC(c2ccccc2)CC1,5.17686601,train
Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1,4.609218515,train
COC1(c2nccn2C)CCN(c2nc(C)cnc2C)CC1,4.849658437,train
Cc1cc(N2CCCC(NC(=O)N3CCc4cccc(C)c4C3)C2)n(C)n1,5.039790932,train
COc1ccc2c(c1)N(C(=O)c1cccnc1)CCCC2,4.015162725,train
Cc1ccnc(N2CCN(C(=O)c3cc(F)ccc3-n3cccn3)CC2)c1,5.153394487,train
Cc1onc(-c2cccs2)c1C(=O)Nc1cnn(C(C)C2CC2)c1,4.788199762,train
Cc1ccc(CC(=O)N2CCN(C(=O)Cc3cncn3C)CC2)cc1,5.760211485,train
CCS(=O)(=O)N1CCN(C(=O)c2cnn(-c3ccncc3)c2)CC1,3.951369077,train
O=C(NCc1cccc(N2CCOCC2)n1)c1ccc2c(c1O)CCCC2,5.576730485,train
CC1Cc2ccccc2N1C(=O)CN1CCCC(S(N)(=O)=O)C1,3.290749155,train
COc1ccc(C(=O)N2CCC(NC(=O)c3cccc(C)n3)CC2)cc1OC,4.350010785,train
O=C(NC1CCC(OC(F)F)CC1)c1cc(-c2ccccc2)ccn1,4.95895647,train
COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1Cl,4.236852312,train
Cc1cc(NC(=O)N2CC3(CCC3)C2C2CCOCC2)n(C)n1,3.32344013,val
COc1cccc(CNC(=O)CN2CCCC2CN2CCCCC2)c1,4.20069064,train
COc1ccccc1CC1CCCN1C(=O)c1cnn(C(C)(C)C)c1,4.51746869,train
CN(C)c1ccc(C(=O)N2CCN(C(=O)c3ccc(O)cc3)CC2)cc1,4.44681635,train
Cc1cccc(-c2cncc(C(=O)NCc3cnnn3C)c2)c1,4.567392068,train
CCCN1CCN(C(=O)c2cc(COC)on2)C(C)(C)C1=O,3.943065953,train
O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,4.636523385,train
O=C(NCc1ccc(C2CC2)cc1)NCC1CCCC1O,4.270845085,train
COc1ncc(C)cc1NC(=O)N1CCC(N(C)c2ccccc2)CC1,4.734052542,train
CCCCOc1cccc(NS(=O)(=O)N2CCOCC2)c1,4.77576635,train
CCn1cc(NC(=O)NCCNc2ccccc2)c(C(N)=O)n1,4.215352828,train
Cc1cccc(C)c1C1CCCN1C(=O)NCc1nccn1CC(C)C,3.820649195,train
CC(C)c1ccc2c(c1)[C@@H](NC(=O)c1c[nH]c(C(=O)N3CCCC3)c1)CCC2,5.46608482,train
NC(=O)COc1cccc(NC(=O)C2CCCN2C(=O)Cc2ccccc2)c1,5.048398095,train
Cn1cc(CN2CCCN(C(=O)Cc3c[nH]c4ccc(Cl)cc34)CC2)cn1,5.099208407,train
CC(C)NC(=O)c1ccc(Cl)c(NC(=O)c2cc3ncccn3n2)c1,4.537829718,train
O=C(NCCc1ccccc1OC(F)F)N1CCOCC(C2CCC2)C1,5.153533138,train
Cc1nc2ccc(NC(=O)N3CC4(CCCC4)c4ccccc43)cn2n1,4.885038618,train
O=C(CCN1CCOC(c2cccc(F)c2)C1)Nc1ccccc1,4.869058563,train
CC(C)(C)c1ccc(S(=O)(=O)N2CC(O)Cc3ccccc32)s1,5.929771308,val
O=C(CN1CCC(CN2CCCCC2)C1)Nc1cc(F)ccc1F,4.05171189,train
Cc1nn(C(C)(C)C)cc1C(C)NC(=O)N1CCOc2cccc(F)c2C1,4.001206448,train
Cn1ccc(NC(=O)NCc2ccc(-n3ccnc3)c(F)c2)n1,6.211665645,train
Cc1c(C(=O)N2CCN(CC3CCCO3)CC2)sc2ccccc12,4.66441265,train
Cc1csc(C(=O)Nc2cccnc2N2CCOCC2)c1Cl,4.365602938,train
CN1CCOC(C(=O)Nc2nnc(Cc3ccc(Cl)cc3)s2)C1,3.74651666,train
Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,5.01264329,train
COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1,4.746364475,val
O=C(O)CCN1CCCN(C(=O)CCc2ccccc2)CC1,2.577092857,train
CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1,4.160976365,train
COc1c(C)ccc(NC(=O)Nc2cnn(CC3CCCO3)c2)c1C,2.59861806,train
Cc1nc(C2CC2)oc1C(=O)N[C@H]1CCC[C@H]1Oc1cn[nH]c1,4.10128342,train
Cc1noc(C2CCN(C(=O)c3cncc(-c4ccccc4)c3)CC2)n1,4.371812288,train
CCc1ncc(NC(=O)C2COc3ccc(Cl)cc3C2)cn1,4.87213623,train
CN1C(=O)CCC(C(=O)N2CCC(O)(C(F)F)CC2)C1c1ccccc1,2.504007355,train
COC(=O)c1sccc1C(=O)N1CC(c2ccccc2)(C(C)C)C1,4.720976613,train
C[C@@H]1CN(C2CCOCC2)CCN1C(=O)CCc1nc2ccccc2[nH]1,3.330570925,train
Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)n1,5.09313352,train
CCN1CC(NC(=O)N2CC(C)(CC(F)(F)F)C2)CC1=O,3.389840803,train
CCc1cc(NC(=O)c2coc3ccc(OC)cc23)n(C)n1,4.963618288,train
Cc1cc(NC(=O)C2NCCOc3ccccc32)cnc1C,3.869315498,train
COc1ccccc1OCC(=O)N1CCC(NC(=O)c2cc(C)oc2C)CC1,4.298153518,train
Cc1ccc(NC(=O)C2CCCN(CCN3C(=O)NC4(CCCC4)C3=O)C2)nc1,3.853104973,val
CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)Cc2c[nH]c3ccc(Cl)cc23)C1,4.464804055,train
NS(=O)(=O)CC1CCN(C(=O)NCC2CCCc3ccccc32)CC1,4.525801118,train
CCN1c2ccccc2N(CC(=O)N2CCCc3ccccc32)S1(=O)=O,4.996132548,train
O=C(Nc1ccnc(Oc2ccc(F)cc2F)c1)N1CCC2CCCC21,4.916144082,train
Cc1cccc2c1N(C(=O)CCc1nc(C3CCCC3)no1)CCC2,4.766018687,train
COc1ccccc1C(C)CC(=O)N1CCCC(c2ncc[nH]2)C1,3.890240293,train
COCc1nc(OC)cc(N2CCC(C(N)=O)(c3ccccc3)CC2)n1,4.802125903,val
CN1CCN(C(=O)Cc2cccc(NC(=O)c3cc(C4CC4)[nH]n3)c2)CC1,4.326239317,train
O=C(C1CCc2nncn2C1)N1CCO[C@@H](c2ccc(Cl)cc2)C1,4.427195357,train
COc1cccc(C2CCN(S(=O)(=O)c3ccc(C#N)c(C)c3)CC2)c1,4.574708653,train
Cc1cc(CS(=O)(=O)N2CC(O)Cc3ccccc32)on1,4.397585832,train
COc1ccc(CNC(=O)N2CC3(CC=CC3)C2C(C)C)cc1OC(F)F,4.840467225,train
CCNC(=O)NC(=O)CN1CCOC(c2cccc(F)c2)C1,3.91979456,train
CC(C)n1cnc(S(=O)(=O)N2CCOC(C3CCC3)C2)c1,3.613834993,train
COCCn1cc(NC(=O)Nc2nc3c(s2)CCCCCC3)cn1,4.391836107,val
CCn1nnnc1-c1cccc(NC(=O)N2CCC(c3cnn(C)c3)CC2)c1,4.449016013,train
COc1cc(C)ccc1NC(=O)c1cccc(-c2ncn[nH]2)c1,4.801253305,val
Cc1n[nH]c(C)c1CCC(=O)N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1,4.792989027,train
COCCOc1ncccc1NC(=O)N1CCOCC(C2CCC2)C1,3.957722187,train
O=C(OCC1CCC1)c1cnc2c(cnn2Cc2ccccc2)c1,4.637412722,train
COc1ccc(NC(=O)[C@H]2CC[C@H]2C(=O)O)cc1Cc1ccccc1,4.379170112,train
COc1cnc(NC(=O)NCc2nc3c(s2)CCCC3)s1,4.61718712,train
Cc1cccc(C(=O)O)c1NC(=O)c1ccc2c(c1)C(=O)N(C)C2=O,2.41753662,train
Cc1ccc(-c2nc(NC(=O)C3CCCc4[nH]ncc43)sc2C)s1,5.019831007,train
CC1(c2ccc(F)cc2)NC(=O)N(CC(=O)NCc2nc3ccccc3s2)C1=O,4.517229793,train
CC1(C)CN(C(=O)c2cc(-c3ccccc3)ccn2)[C@@H]2COC[C@H]2O1,3.845194338,train
Cc1cccnc1CCNC(=O)N1CCC(c2cncn2C)CC1,4.424098863,train
CC(c1ncccn1)N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,3.79157462,train
O=C(c1cnc2n1CCCC2)N1CCN(c2ncc(Cl)cc2Cl)CC1,4.716088678,train
O=C(NCc1cccc(CO)c1)N1CCCC1Cc1ccc(F)cc1,4.607014355,val
Cc1sc(NC(=O)CN2CCC(C)(C(=O)O)C2)nc1-c1ccc(Cl)cc1,3.139899845,train
COc1ccc2[nH]c(C(=O)NC(C)c3c(F)cncc3F)cc2c1,5.287962765,train
O=C(NCc1cccc(OC(F)(F)F)c1)NC1CC12CCOCC2,4.138366385,val
Cc1cc(CN2CCCN(C(=O)c3cc(C4CC4)nn3C)CC2)no1,3.795704135,train
COc1cccc(C2CC(C)CN2C(=O)NCCNC(=O)c2cccnc2)c1,4.24263638,train
O=C(NCc1ccc2occc2c1)NC1CCCc2cn(C3CCCC3)nc21,5.151539188,train
Cn1cc(-c2ccc(C(=O)N3CCCC(n4ccnn4)CC3)o2)cn1,4.137389417,train
C[C@@H](NC(=O)c1cc(N2CCOCC2)ccn1)c1cccc(Cl)c1,5.376227573,train
COc1ccc(N2CCN(C(=O)CN3CCC(c4nc(C)no4)CC3)CC2)cc1,4.292089115,train
Cc1cn2c(CN(C)C(=O)C3CCCc4c(O)cccc43)c(C)nc2s1,4.6586133,train
CC(C)CCc1ccc(NC(=O)N2Cc3cn[nH]c3CC(C)(C)C2)nc1,4.702331753,train
Cc1nc(NCc2ccc(N3CCOC(C)C3)nc2)c2c(C)csc2n1,4.965095125,train
Cc1ccc(CC(=O)N2CCN(CCS(N)(=O)=O)CC2)cc1,2.495478845,train
CC(Cc1nc(-c2ccc(S(C)(=O)=O)cc2)no1)C(F)(F)F,4.111064397,train
COCC1CN(C(=O)C(C)(O)CCc2ccccc2)CC(C)(C)O1,3.587227655,train
O=C(Nc1ccc2c(c1)S(=O)(=O)CC2)C1CCCN1C(=O)Cc1ccccc1,3.95257361,train
O=C(Cn1cc(C(=O)NC(c2cccnc2)C2CC2)cn1)NC1CCCCC1,4.15453555,train
CN(C)C(=O)C(Cc1ccccc1)NCc1cccc2[nH]ccc12,4.69974361,val
Cc1cc(S(N)(=O)=O)ccc1CNC(=O)C(C)c1ccccc1C,5.58411089,train
COc1cc(OC)cc(N2CCC(NC(=O)c3cccc(C(N)=O)c3)C2)c1,5.014080273,train
CC(C)(CN1CCC(Oc2ncccc2F)CC1)N1CCOCC1,4.152542152,train
Cc1nccc(N2CCC(Oc3ccc(C(F)(F)F)cn3)CC2)n1,4.575574227,train
O=C(NCC1(O)CCCc2ccccc21)c1c[nH]nc1-c1ccc(Cl)cc1,4.629140947,train
Cc1cc(C2CCN(C(=O)C3CCCN(C(=O)c4ccc5[nH]ncc5c4)C3)CC2)[nH]n1,4.328460103,train
CC(C)NS(=O)(=O)Cc1ccc(CNC2CCC23CCC3)cc1,4.61103253,train
Cc1cc(C)n2nc(C(=O)N(C)C3CCCc4c3cnn4C)nc2n1,3.742395995,val
COc1ccccc1-c1nn(C)cc1C(=O)N[C@@H](C)c1ccc(-n2cccn2)c(F)c1,4.637383277,train
Cc1ccc(NC(=O)C2CCCN(C(=O)C3(c4cccc(C(F)(F)F)c4)CC3)C2)nc1,5.665634967,train
CCn1cc(CNC(=O)N2CC[C@@H](Oc3ccncc3)C2)cn1,4.014755577,train
O=C(Nc1ccc2[nH]ncc2c1)C1CCN(c2cnccn2)CC1,5.06948446,val
Cc1cccn2cc(CC(=O)NC3CCCOc4cc(F)ccc43)nc12,4.604067557,train
Cc1nc2ccccc2c(C)c1CC(=O)N1CCCC(Cc2nccn2C)C1,4.593093462,train
CN1CCN(S(=O)(=O)c2cc3ccccc3o2)C(c2ccccc2)C1,5.055347473,train
O=C(NC1CCc2cn[nH]c2C1)c1sc2cc(C(F)(F)F)ccc2c1Cl,5.540528757,train
COCc1cc(Cn2cc(C34CC5CC(CC(C5)C3)C4)nn2)no1,4.77069997,train
Cc1nccn1-c1ccc(CNC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)cc1F,4.306990983,train
CC(NC(=O)C1CCCC1)C(=O)N1CCC(C(F)(F)F)C2(CCOCC2)C1,2.529692298,train
Cc1c(CNC(=O)C(c2ccccc2)N2CCC(O)CC2)oc2ccc(F)cc12,4.725947345,val
O=C(NC1CCCN(c2ccc(Cl)cc2Cl)C1)c1ccc2nnc(C(F)F)n2c1,5.020528093,train
Cn1nnc2ccc(C(=O)Nc3cc(CC4CCCCC4)n[nH]3)cc21,4.742093865,train
O=C(NCc1ccc(-n2ccnc2)c(F)c1)c1ccc(O)c(Cl)c1,6.476960755,train
O=C(CN1CCOCC1)NC1(Cc2ccc(Cl)cc2)CCOC1,3.599922762,train
N#Cc1ccccc1-c1ccc(C(=O)N2CC(CO)C(CCO)C2)cc1,3.991314042,train
COCC1CNCCN1S(=O)(=O)c1cc2cc(Cl)ccc2s1,4.530504152,train
O=C(Nc1cnn(C2CCC2)c1)N1CCC(c2cccc(F)c2)CC1,5.150496282,train
CN(C)c1cccc(S(=O)(=O)N2CCN(c3cnccn3)CC2)c1,4.814672103,train
FC(F)(F)c1cccc(NC[C@H]2CC[C@@H](c3ncn[nH]3)O2)n1,4.330760547,train
CC(Sc1nnc(-c2c[nH]c3ccccc23)o1)C(=O)NCC(F)(F)F,6.35345312,train
O=C(Nc1ccnn1C1CCC1)[C@H]1C[C@@H]1c1cccc(O)c1,4.445425165,val
CC(C)(C(=O)Nc1cc(C2CCOCC2)[nH]n1)c1cccc(Cl)c1F,5.45155657,train
CCC(N[C@H]1c2ccccc2OC[C@H]1CO)c1ccc(F)cc1F,5.134713935,train
CC(C)(C)c1nc(C(=O)N2CCC(Cn3cncn3)CC2)cs1,4.495757232,val
Cc1nc2c(Br)cccc2c(=O)n1C1CCC(=O)NC1=O,2.609108175,val
Cc1ccc2nc(C(=O)Nc3ccc(N4CCN(C)CC4)nc3C)ccc2c1,3.853915698,train
CCc1nn(Cc2cccc3c2CCOC3)c(=O)c(C#N)c1CC,4.632911925,val
CCNc1ncc(S(=O)(=O)N(C)CC2CCOC2)cc1Cl,4.75841283,train
O=C(NCc1c[nH]c(=O)c2ccccc12)N1CC2(CC=CC2)C1c1ccccc1,4.98031472,train
CCc1c[nH]c2ncnc(NCCC3C(=O)NN=C3C)c12,3.714084918,train
COc1ccc(CC2CCN(C(=O)C(C)(C)c3c(C)noc3C)CC2)cc1,4.807603055,train
CS(=O)(=O)Nc1ccc(-c2noc(CC3CC4CC4C3)n2)cc1,4.8195112,train
CCOc1cccc(NS(=O)(=O)c2ccnn2C2CCC2)n1,5.296508428,train
Cc1cc(=O)c(-c2noc([C@@H]3C[C@H]3c3ccc4c(c3)OCCO4)n2)c2n1CCC2,4.028682997,train
CC1COC(c2cccc(Cl)c2)CN1C(=O)Cc1n[nH]c2ccccc12,5.107121982,train
Cc1ccc(C(C)NC(=O)N2CCCC(CC(N)=O)C2)cc1F,3.791073985,train
COCC1(O)CN(S(=O)(=O)c2ccc3c(c2)CC(C)(C)O3)C1,4.370210617,train
O=C(Nc1cnc2[nH]ncc2c1)C1CCN(c2ccc3nncn3n2)CC1,4.767168082,train
Cc1ccc(C(=O)N(C)C(C)c2cccc(-c3nn[nH]n3)c2)n1C,5.835539912,val
CC1C(=O)Nc2cc(-c3nc(-c4ccc(N5CCCC5)nc4)no3)ccc2N1C,5.351833293,val
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,5.431467965,val
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,3.76391559,val
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,4.37345684,train
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,3.989116638,train
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,3.938473065,train
CCCCOc1ccc(OCCCN2CCOCC2)cc1,3.917782455,train
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,4.7204408,train
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,4.918141108,train
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,4.807877162,val
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.753006065,train
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,4.478891253,train
CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,5.211837372,train
c1ccc2c(CC3=NCCN3)cccc2c1,2.78048389,train
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,2.169963315,train
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,2.21271684,train
CN(C)CCC=C1c2ccccc2COc2ccccc21,3.735123157,train
Oc1c(I)cc(I)c2cccnc12,5.21959919,val
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,2.193225572,train
O=C(O)[C@@H](S)[C@@H](S)C(=O)O,4.542202823,val
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.533667937,train
C=CCCCCCCCCC(=O)O,2.097982888,val
Oc1ccccc1,2.56417243,train
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,3.673003337,train
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4.030732687,val
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.083228975,train
CCCCOCc1ccc(O)c(OC)c1,3.366181195,train
CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,4.69347433,train
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,3.962793613,train
