canonical_smiles,CYP2D6_pIC50_direct_inhibition,chemprop_split
CC1c2cn[nH]c2CCC1C(=O)OCC1CC2(CCC2)C1,4.278079845,val
c1cn2ccnc2c(N2CCCCC3(CCCCC3)C2)n1,4.83821117,train
c1ccc(CCn2ccnc2CNc2nccn3nc(-c4ccccc4)cc23)cc1,4.93260486,train
Cn1cc(NC(=O)NCc2ccc3occc3c2)c(C2CCCCC2)n1,5.147352527,train
Cc1ccc2oc(C(=O)N[C@H]3CCC[C@H]3C(=O)O)cc2c1,4.401200832,train
CCN1CCCC1CN(Cc1ccc(O)cc1)C(=O)c1nccc2ccsc12,4.914337807,train
Cc1nc2ccc(-c3cccc(S(N)(=O)=O)c3)cc2cc1O,4.500421858,train
C[C@@H](NC(=O)NCc1nc(C(C)(C)C)co1)c1ccc(Cl)cc1,4.578452718,train
O=C(OC1CCC2(COC2)C1)c1nc(-c2cccs2)n(-c2ccc(F)cc2)n1,4.44739936,train
Cc1nc(-c2c(C)noc2C)sc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,1.955395615,train
COc1ccc(CNC(=O)N2CCC(C)C(n3ccnc3)C2)cc1F,5.583346703,train
CCCc1cc(=O)n2nc(NCC(c3ccc(Cl)cc3)n3cccn3)sc2n1,4.74105035,val
COc1ccc(-c2noc(CCC(=O)N3CCC(c4c[nH]cn4)CC3)n2)cc1,4.989752877,train
CC(Oc1ccccc1Cl)C(=O)NC1CCN(C(=O)c2ccncc2)CC1,4.382508442,train
CS(=O)(=O)c1ccc(Cn2nc(-c3ccc(F)cc3)ccc2=O)cc1,3.918949335,train
COc1cccc2sc(NC(=O)N3CCC(C(=O)Nc4ccncc4)CC3)nc12,2.45387508,train
CC1(C)C(NCCNS(=O)(=O)c2ccccc2)[C@H]2CCC[C@H]21,6.357498732,train
CN(C)C(CNc1cc(=O)[nH]c2cnccc12)c1ccccc1,4.469651403,train
N#Cc1cc2ccccc2nc1N[C@@H]1CC(Cn2ccnc2)C[C@H]1O,4.792809792,val
Cc1ccn(C)c(=O)c1NC(=O)C1CN(C(=O)C2CCCCC2)C1,4.201409392,train
O=C(NCc1cccc(Cn2ccnc2)c1)c1ccc2oc(=O)[nH]c2c1,6.123416898,train
CN1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)c2cnccc21,4.469303855,train
Cc1ccc(-c2nnc(SCCCn3ccnc3)o2)c(C)c1,5.583245908,train
N#Cc1ccc(O)c(-c2ccc3c(c2)C(c2ccccc2)=NCC(=O)N3)c1,3.661052918,train
COc1cc(F)cc(-c2noc(N3CCC(c4cnco4)CC3)n2)c1,5.970085483,train
Clc1ccc(-n2cc(-c3ccc4cnccc4c3)nn2)cc1,4.143071928,train
OCCC(Nc1ncnc2[nH]c3cc(F)ccc3c12)c1ccc(Cl)c(F)c1,4.636247757,train
Cc1cccc2[nH]c(CNC3CCc4cn[nH]c4C3)cc12,5.000404385,train
COc1ccc([C@@H]2C[C@H]2C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1,2.86369471,train
Cc1ccc(Br)cc1Cc1noc(CN2CCCCC(O)C2=O)n1,4.007371477,val
C[C@@H]1COC[C@@](CO)(CNC(=O)c2c(Cl)ccc3ccoc23)N1C,4.49226884,train
COC(=O)c1c(CN(CC2CCCC(C)C2)OC)nn2c1CCCC2,5.134718152,train
Cc1nn(C(C)C)c(C)c1CN1CCCC2(CCS(=O)(=O)C2)C1,4.632878523,train
Cc1oc(-c2cccs2)nc1CC(=O)N(C)Cc1c(F)cccc1Cl,4.88419591,val
CC(C)Cn1ccnc1NC(=O)c1cc2cccn2cn1,4.174670962,train
O=C(NCc1cccc2c1OCO2)N1CCCC2(CC=CCC2)C1,4.831614755,train
O=C(N[C@@H]1CC(Cn2ccnc2)C[C@H]1O)c1occc1C1CC1,4.651437555,train
O=C(NC1CCCc2cnccc21)c1cc2occc2s1,4.67788391,train
Cc1cc(CC(C)NC(=O)NC2CCc3c(Cl)cccc32)n[nH]1,4.777623605,train
CNc1ccc(C#N)cc1NS(=O)(=O)c1c[nH]c2cc(C(F)(F)F)ccc12,5.043105468,train
CCn1cc(CC(=O)Nc2c3c(nn2-c2ccccc2)CCC3)nn1,5.960969445,val
O=C1CCC(n2cc(-c3cncc4ccccc34)nn2)C(=O)N1,4.01315734,train
CN(Cc1nc(-c2c(F)cccc2F)cs1)CC1(O)CCC1,5.507658355,train
Cn1ncc(C(=O)Nc2cccc3cc[nH]c23)c1-n1cccc1,5.78596358,val
CC(O)C(NC(=O)C1CC1)C(=O)NCC1(N2CCCCC2)CCCCC1,5.420184458,train
CCN(CC(=O)Nc1c(Cl)cccc1Cl)C(=O)c1cnn(-c2ccccc2)n1,2.034937938,train
O=C(Nc1cccnc1N1CCOCC1)N1CCCc2ccccc2CC1,4.557998455,train
COc1ccc2oc(C(C)NC(=O)Nc3ccncc3)c(C)c2c1,5.33596842,train
O=C(NCC1CCN1C1CCOCC1)c1nc(C2CC2)no1,5.447034673,train
COc1ccc(Cl)cc1CNC(=O)N1CCN(CC(C)(C)O)CC1C,4.455343455,train
CN(c1ccccc1C(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1)S(C)(=O)=O,3.121213235,train
Cc1cc(CC(C)Nc2ncc(F)c(-c3ccsc3)n2)n[nH]1,4.131602913,train
CC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(Oc2ccc(C#N)cc2)c1,2.06840671,train
O=C(c1ccc2[nH]ncc2c1)N1CC(CC2COCCN2)c2ccccc21,6.138897052,train
Cc1sc(=O)n(CCC(=O)N2CC(CO)c3ccccc32)c1C,4.905353235,train
O=S(=O)(N1CCc2ccccc2C1)N(Cc1cccc(O)c1)CC1CC1,4.701276348,train
CCC(Cc1ccc(C)cc1)NC(=O)NC(c1cccc(C(F)(F)F)c1)c1nnc[nH]1,2.54993435,train
COC(=O)c1ccc(S(=O)(=O)NC2CCCNC2C)s1,5.704810842,train
CC(NC[C@@H](O)c1cc2ccccc2o1)c1cccnc1,4.444697468,train
CCc1cc(NC(=O)N2CC3(CCCC3)C2c2ccccc2)no1,4.490284045,val
O=C(NC1CNCCc2ccccc21)c1ncnc2c1CCC2,5.875719033,train
Fc1cc(F)cc(C2(c3nc(Cc4cccnc4)no3)CCCC2)c1,3.53637959,train
Cc1ccc(CNCC2(C(O)c3ccccc3)CC2)c(-c2cnn(C)c2)c1,7.534508882,train
CC1CCCC(c2nc(-c3cccc(Cn4ccnc4)c3)no2)C1,6.663492208,train
Cc1ccc(-c2nc(C(=O)N3CCCN(Cc4cnn(C)c4)CC3)cs2)n1C,4.564947945,train
CC(C)(C)OC(=O)N1CCCC(c2ccccc2)C1C(=O)NCC(N)=O,5.111616237,train
Cc1[nH]c2ccccc2c1SCCNC1CCCOCC1,5.957069345,train
CCCC(NCc1cn(CCOC)c(=O)[nH]c1=O)C1CCC1,5.814936653,train
Cn1nncc1NC(=O)NCCc1cccc2c1OCCO2,4.480490055,train
O=C(CN1C[C@H](Cc2ccccc2)[C@@H](O)C1)Nc1cc(F)ccc1F,5.66063223,val
OC(CN1CCOCC1)Cn1cc(-c2cncc(F)c2)nn1,4.205234993,train
CC(C)(C)OC(=O)NC1(CCNC2C(=O)NCC2(C)C)CCC1,4.628217455,train
Cc1[nH]c2ccccc2c1C(=O)Nc1cc(C(F)(F)F)c2cn[nH]c2c1,3.854059883,train
CCc1nc2n(n1)CCCC2NC(=O)N1CCC(c2nccs2)CC1,3.318434083,train
CC(C)n1nnc(NC(=O)N2CC3(CCC3)C2c2ccccc2)n1,4.840807162,train
Cc1cccc(N2CCCC(n3cc(-c4cncn4C)nn3)C2=O)c1,4.421912285,train
CCC1CC(c2nc(-c3ccc(-n4ccnc4)cc3)no2)CCO1,5.530625235,train
CN1C[C@H](C(=O)NCc2cn(C)cn2)[C@@H](c2ccccc2)C1,3.834267898,train
COc1ccc2c(c1)C(NCc1ccc(-n3cncn3)cc1)CCCO2,5.987045455,train
COc1cc(F)c(NC(=O)c2cnc3onc(C)c3c2)cc1F,1.99645009,train
O=C(NCCN1CCc2ccccc2C1)Nc1cccc(C(=O)Nc2ccc(Cl)cn2)c1,5.557577818,train
CN(C)CCOc1ccccc1N1CCN(C(=O)c2n[nH]c3c2CCC3)CC1,4.505825472,train
Cc1cn2ccc(NC(=O)NC[C@H]3C[C@@H]3C(F)(F)F)cc2n1,4.465080347,train
O=C(NCC1(N2CCSCC2)CCCC1)c1ncccc1O,4.480675325,train
OC[C@@H](NC[C@@H](O)c1ccc(Cl)c(Cl)c1)c1ccccc1,5.606690882,train
O=C(Nc1cnc2c(c1)CCCC2)c1cccc(Cn2ccnc2)c1,6.370402795,val
Cc1c(Br)cccc1CCNC(=O)c1ncoc1C1CC1,5.649233217,train
C[C@@H](NC(=O)Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1,2.071858022,train
Cc1nn(-c2ccccc2)c(C)c1CNCc1cc(C2CC2)no1,4.92653146,val
Cn1cnc2c(NC(Cc3ccccc3)c3cccs3)ncnc21,4.309038885,train
Cc1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)oc1C,4.313423043,val
Cc1cc(CNC(=O)NC[C@H]2C[C@@H]2C2CCCCC2)n(C)n1,4.414205435,train
CCn1nnc2c(N3CCN(CC(O)C4CC4)CC3)ncnc21,4.727728935,train
Cc1c(S(=O)(=O)NC2CC(C(=O)O)C2)c2ccccc2n1C,4.88535139,val
CN(C)c1c(C(=O)N2CCC(N3CCC3)CC2)cnc2ccccc12,4.49057665,train
Cc1c(Br)cncc1NC(=O)[C@H]1C[C@@H]1c1cccc(O)c1,4.98531387,val
Cc1cc2c(cc1C)N(C(=O)COc1cccnc1)CC2,5.61425272,train
COc1cc(CC(=O)NCC2(N3CCCCC3)CCOCC2)ccc1C,4.13319688,val
Cc1ccnc(-c2noc(C3CN4CC5CC4(CO3)C5)n2)c1,4.309330405,train
Cc1cc(CN2CCN(C(=O)NCc3ccc(-n4ccnc4)c(F)c3)CC2)on1,4.973568197,train
COc1cnccc1N1CCN(C(=O)Cc2nsc3ccccc23)CC1,5.046620687,train
C#Cc1ccc(-c2nnc([C@H]3CCO[C@@H]3c3ccccc3)[nH]2)nc1,5.12815908,train
CCc1cccc(S(=O)(=O)NCCCc2cccnc2)c1,5.857924225,train
CC(c1ccsc1)N1CCN(C(=O)c2cc3ccccc3c(=O)[nH]2)CC1,4.41372459,train
CCS(=O)(=O)N1CCN(C(=O)c2cnn(-c3ccncc3)c2)CC1,4.615341325,train
O=C(Cc1cccc(C(F)(F)F)n1)Nc1cncc2c1CCCC2,4.321618355,train
COc1cc(OC)nc(N2CCCC(c3nc4cc(C)ccc4[nH]3)C2)n1,5.32205883,train
CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1,5.256109832,val
C1=CC2(CCCN(c3ccc4nccnc4n3)C2)Oc2ccccc21,4.345175722,train
COc1cccc(CNC(=O)CN2CCCC2CN2CCCCC2)c1,4.84487538,train
CC(C)c1ccc(C(=O)NCc2ccnc(-n3ccnc3)c2)cn1,4.813769423,train
COc1ccc(Br)c(CN(C)C(=O)[C@@H]2CCCN2C(N)=O)c1,5.170880087,train
C[C@H]1C[C@@H](C(=O)Nc2ccc(F)cc2-c2nc3ccccc3s2)CCN1,5.245386277,train
CC(NC(=O)N1CCC2(C=Cc3ccccc3O2)CC1)C1COc2ccccc21,4.810775393,train
CN(c1cccnn1)C1CCN(CCC2(O)CCC2)CC1,5.463469922,train
CS(=O)(=O)c1ccc(NC2CCN(c3ccccc3)C2)c(S(C)(=O)=O)c1,2.121788272,train
O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,5.411656012,train
O=C(NOCc1cccnc1)C1CCCCN1C(=O)c1ccccc1,4.545994402,train
CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,4.481191255,train
CC(C)CN1CCOC(CNC(=O)NC(C)C2CCC(F)(F)CC2)C1,4.52202745,train
COc1ncc(C)cc1NC(=O)N1CCC(N(C)c2ccccc2)CC1,5.160115207,train
COc1ccc(Cl)cc1N1CCC(NC(=O)NCC2C(C)(C)C2(F)F)C1,5.152435898,train
Cc1nc(NC(=O)NCc2c(C3CC3)cnn2C)sc1Cc1ccc(F)cc1,2.10326441,train
COc1cc(CNc2ncnc3c2ncn3C2CC2)c2ccccc2n1,6.23984959,val
Cc1cccc(C)c1C1CCCN1C(=O)NCc1nccn1CC(C)C,5.044180693,train
CC(C)Cc1ccccc1CNC(=O)Nc1ccc(C(=O)N(C)C)cc1,4.423673192,train
COc1ccc(CN(C)C(=O)NCc2cccnc2-n2ccnc2)cc1,5.757379195,train
CC1CCCCN1CCNC(=O)C1CCCN(C(=O)Nc2ccccc2)C1,4.40284118,train
COc1cccc2c(N3CCOC(CN(C)C)C3)nccc12,6.019379387,train
CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1,3.32377182,train
CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,6.15405915,train
c1ccc(OC[C@@H]2CCCN2c2nnc(-c3ccon3)s2)cc1,5.450793185,train
COC1(c2nc(-c3ccccn3)no2)CCN(C2C=CCCCCC2)CC1,5.476693905,val
O=C(NCCc1ccccc1OC(F)F)N1CCOCC(C2CCC2)C1,4.50800909,train
O=C(NCCOc1ncc(Cl)cc1Cl)N1CCN(CC2CC2)CC1,4.596181878,train
Cc1nc2ccc(NC(=O)N3CC4(CCCC4)c4ccccc43)cn2n1,4.722456262,train
CCc1cc2c(N3CCC(c4c[nH]c5ncccc45)CC3)ncnc2s1,5.5483119,train
Cc1nccc(N2CCN(CC(=O)Nc3ccnn3Cc3cccs3)CC2)n1,4.3066351,train
O=C(CCN1CCOC(c2cccc(F)c2)C1)Nc1ccccc1,4.587084697,train
Cc1cc(F)ccc1C1CCN(c2ccc(C(=O)N(C)C)nn2)CC1,4.285894502,train
O=C(CN1CCC(CN2CCCCC2)C1)Nc1cc(F)ccc1F,5.985658192,train
O=C(C1CCCCN1CCc1ccc(F)c(F)c1)N1CCOCC1,4.14454944,val
CCOC(CS(=O)(=O)N1CCCN(c2ccc(F)c(F)c2)CC1)C1CC1,5.25381474,val
CCN(Cc1cccc(F)c1)C(=O)CN1CCN(C2CCOCC2)CC1,4.423321588,train
COc1cccc(CNC(=O)NC2CCN(CCc3ccccc3)CC2)c1O,4.218204713,train
O=C(CCc1ccc(O)cc1)NCC1CCN(CC(O)c2ccccc2)CC1,4.536498835,train
Cn1ccc(NC(=O)NCc2ccc(-n3ccnc3)c(F)c2)n1,5.33861233,train
Cc1c(C(=O)N2CCN(CC3CCCO3)CC2)sc2ccccc12,4.840674287,train
CCCn1c(NC(=O)[C@H]2CC[C@@H](C(=O)O)N2)nc2ccccc21,2.185040822,train
Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,5.98184202,train
Cc1ncsc1C(=O)NCC1CCN(CC(O)c2ccccc2)CC1,4.563517455,train
CC(O)(CNCc1cncc2ccccc12)c1ccco1,5.194830892,val
c1ccc(COc2cccc(CNc3ncnc4sccc34)c2)nc1,2.450622572,train
O=C(CC(O)c1ccc(Cl)cc1)N1CCCCC1c1ncc[nH]1,4.402160077,train
CON(C)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1,2.095241587,train
CN1CCCN(S(=O)(=O)c2cccc(NCc3cc(F)cc(C(F)(F)F)c3)c2)CC1,4.38597256,train
CC1(C)C(CNC(=O)NCc2cccc3ccsc23)C1(F)F,1.962676525,train
CC(C)c1ccc(CC2CCN(Cc3nnnn3C)C2)cc1,4.439605255,train
CC(C)c1ccc2c(c1)C(NC(=O)N1CCCC(c3ncc[nH]3)C1)CC2,4.20283119,train
CN(C)c1ncc(CNC2CCCc3c2[nH]c2ccccc32)n1C,5.13006975,train
COc1ccc2c(c1)CCN2C(=O)c1cccc2cnccc12,4.589815827,train
CCc1ccc(C(C)(C)NCC(=O)N2CCN(C(=O)C3CC3)CC2)cc1,4.4407999,train
Cc1n[nH]c2ncc(NCc3cccc(OC4CC4)c3F)cc12,4.97851655,train
Cc1cc(NC(=O)C2NCCOc3ccccc32)cnc1C,4.52577535,train
O=C(COc1ccc(F)cc1F)N1CCCN(C2CCCC2)CC1,5.22377856,train
C=CCOc1ccccc1CNC(=O)c1cnn(-c2ccc(=O)[nH]n2)c1C,4.56712387,train
COc1nn(C)cc1NC(=O)N1CC(Cc2ccccc2Br)C1,4.524936858,train
O=C(NCc1ccc(OCC2CC2)nc1)NC1CC2CCC1C2,4.119364112,train
Cc1ccc(CNC2CC(C)(C)OC2(C)C)c(-n2cc(Cl)cn2)n1,5.75815843,val
CCc1ccc(NC(=O)N2CC(COC)(C3CCC3)C2)cc1F,5.239596772,train
CCc1nc(NCc2nc(-c3ccncc3)no2)c2ccsc2n1,5.454500075,train
COc1cc(CCNC(=O)[C@]23CNC[C@H]2CCOC3)cc(OC)c1,4.828179105,train
CC(C)C1CCc2ccccc2N1C(=O)c1csc(-c2cnn(C)c2)n1,4.750324003,train
CC1CN(c2cccc3cnccc23)CCN1C(=O)[C@H]1CCCCN1,6.245797693,train
O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCC(O)C(F)(F)C1,4.410375493,train
COc1ccccc1C(C)CC(=O)N1CCCC(c2ncc[nH]2)C1,4.489519002,train
CCC(CC1CCCC1)c1nc(-c2ccncc2OC)no1,4.343583405,train
O=C(CC(=O)N1CCC(c2nccs2)CC1)NCC(F)(F)F,2.267230695,train
Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,6.116139112,train
CNC(=O)COc1ccc(NC(=O)N(C)C2CCCN(c3ccccc3)C2)cc1,4.096403018,train
CN1CCN(C(=O)Cc2cccc(NC(=O)c3cc(C4CC4)[nH]n3)c2)CC1,4.527259615,train
CCCC(=O)Nc1ccc(CNC(=O)CN2CC3CN4CCCCC4C3C2)cc1,5.277009927,train
O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2,4.373530345,train
COc1ccccc1CC1CCCN1C(=O)C1CCN(c2cnccn2)CC1,4.75301901,train
O=C(NC(Cc1ccccc1)c1ncco1)N[C@H]1CCC[C@@H](C2CC2)C1,4.697481608,train
O=C(NCC1CCCN(Cc2cccs2)C1)NCC1CCC2(CCCC2)O1,5.188684513,train
COCCNc1ccc(CNC(=O)N2CCCC3(CCCC3)CC2)cc1,5.27955207,train
O=C(CCc1c[nH]cn1)N1CCC(c2c[nH]c3cc(F)ccc23)CC1,7.022912185,train
Cc1n[nH]c(C)c1CCC(=O)N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1,4.45086792,train
Cc1nccn1-c1ccc(CNC(C)c2c[nH]cn2)cc1F,5.240445258,train
O=C(NCC1(c2cccc(F)c2F)CCCC1)NC1CCc2[nH]ncc2C1,4.27219851,train
CC(C)Cn1c(-c2cccnc2)nnc1N1CCN(C(C)C)CC1,4.230721595,train
O=C(NCc1ccc(-n2ccnc2)nc1)c1ccn(C2CCCC2)n1,5.101080647,val
Cc1ccccc1CNC(=O)Cc1noc([C@]23CC[C@H]2CNC3)n1,5.003302423,train
Fc1ccc(-c2nc(CCNCc3ccc4c(c3)OCCO4)co2)cc1,5.572677387,train
C[C@@H]1C[C@@H](NCC(O)c2ccc(C(F)(F)F)cc2)c2ccccc2O1,7.467447948,train
O=C(NC1CCN(CC2CCOC2)CC1)c1cc(Cl)c[nH]1,6.900962065,train
O=S1(=O)CCC2(CCCN(Cc3cnc(-c4ccccc4)o3)C2)C1,4.088904775,train
C[C@H]1CN(CCc2ccc3ccccc3c2)C[C@@H]1C(=O)N1CCOCC1,3.516761372,train
CCOc1ccc(C2CCCN2Cc2c(C)nnn2CC)cc1,4.761829375,train
CCc1nc2ccc(NC(=O)[C@H]3C[C@H](O)CN3C(C)=O)cc2s1,4.366310592,train
OC1(C2CCN(Cc3cnnn3Cc3ccccc3)CC2)CC1,6.18287847,train
CC(C)c1[nH]ccc1C(=O)NC1COc2c1ccc(Cl)c2Cl,2.286661473,train
O=C(NCc1ccc2occc2c1)NC1CCCc2cn(C3CCCC3)nc21,4.989080673,train
O=C(NC1CCN(c2ccc(Cl)c(F)c2)C1)c1ccc2nnnn2c1,4.149180493,train
Cc1cc(N[C@@H](Cc2ccccc2)C(=O)O)n2ncnc2n1,4.350945065,val
Cc1cc(C(=O)NCc2cccc(-c3cccnc3)c2)n(C)n1,4.480360058,train
CNS(=O)(=O)N1CCC(C(=O)N2CCc3cc(Cl)ccc32)CC1,4.644202297,train
COCC1CN(C(=O)C(C)(O)CCc2ccccc2)CC(C)(C)O1,4.53366045,train
N#Cc1ccsc1N1CCC(N2CCCC(O)(C(F)(F)F)C2)C1=O,4.251472673,train
Cc1cc(NCc2cc(C)nc3c2CCCC3)cc(C(N)=O)c1,4.704399292,train
c1ccc(Cc2nccc(N3CCN(c4ccccc4)CC3)n2)cc1,2.38676796,train
CN(C)C(=O)C(Cc1ccccc1)NCc1cccc2[nH]ccc12,4.615615108,val
CCN(Cc1ccc2c(c1)OCO2)C(=O)NCc1nnc2n1CCCCC2,4.412228638,train
CC1CN(C(=O)NCC2CCOc3ccccc32)Cc2ccccc2O1,4.514269055,train
CC(C)(CN1CCC(Oc2ncccc2F)CC1)N1CCOCC1,5.214272323,train
CC(C)NS(=O)(=O)Cc1ccc(CNC2CCC23CCC3)cc1,5.182555277,train
Cc1ccc(CNc2nc3ccccc3n2C(C)C)nc1,5.032755748,train
CCC(CO)NCc1ccc(-c2cccc(C(F)(F)F)c2)o1,6.78738531,val
Cc1nn(-c2ccc(Cl)cc2)c(C)c1CNCC1(CO)CC1,5.957840628,train
CCOCCN1CCN(c2c(C#N)cnc3c(Cl)cccc23)CC1C,4.641711945,val
OCC1CN(Cc2nc(-c3ccccc3)no2)c2ccccc21,5.48545835,train
Cc1ccc(NC(C)c2c[nH]cn2)cc1-c1nnnn1C1CC1,4.492220057,train
c1cc(CNC[C@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)n(CC2CCC2)n1,4.89503489,train
CCn1cc(CNC(=O)N2CC[C@@H](Oc3ccncc3)C2)cn1,4.29660807,train
CCC(NC(CO)Cc1ccc(F)cc1)c1ccccc1F,5.95129644,train
NS(=O)(=O)N1CCCN(c2nc(-c3ccncc3)nc3ccccc23)CC1,5.552233995,train
Cc1cc2cc[nH]c2cc1NC(=O)N1CCc2cc(Cl)ccc2C1,6.156803655,train
COCCN(C(=O)c1ccco1)c1nc(CC(=O)Nc2ccc(Cl)cc2)cs1,4.649858287,train
O=C(NCC1(c2ccccn2)CCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,4.699939722,train
O=C(NCCc1c[nH]c2cc(F)ccc12)C1COc2ccccc21,5.170745015,train
Cc1cccn2cc(CC(=O)NC3CCCOc4cc(F)ccc43)nc12,4.40038701,train
Cc1cc(C)c(S(=O)(=O)Nc2cc(C(=O)NC(C)c3cccnc3)ccc2C)c(C)c1,5.275216935,train
CN1CCN(S(=O)(=O)c2cc3ccccc3o2)C(c2ccccc2)C1,6.347127233,train
CC(=O)Nc1cc(NC(=O)N2CCC2c2ccc(F)cc2)ccc1C,4.53371729,train
Cc1cc(C)n(-c2ccc(CNC(=O)C3CC34CCOCC4)c(C(F)(F)F)c2)n1,4.4757793,train
O=C(NC1CCc2cn[nH]c2C1)c1sc2cc(C(F)(F)F)ccc2c1Cl,4.477070882,train
CNC(=O)CC1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2NC2CCC2C2CC2)CC1,2.41859686,val
Fc1ccc([C@H]2C[C@@H]2c2nc(Cn3cncn3)no2)c(F)c1,4.826443865,train
CCn1cc(CNc2cccc(-c3nc(C)c(C)[nH]3)c2)nn1,4.343805592,val
CC(NC(=O)c1ncsc1Nc1ccccc1)c1ccc(NC(N)=O)cc1,2.638721835,train
O=C(Nc1ccc(Oc2cccc(C(F)(F)F)c2)cc1)C1CCNC1,4.526393937,train
CCc1cnccc1-c1noc(CC(C)c2ccccc2C)n1,5.653717428,train
CNS(=O)(=O)c1cccc(CNC(C)c2nnn(-c3ccc(C)cc3)c2C)c1,5.79704726,train
O=C(NC1CCc2[nH]cnc2C1)c1c[nH]nc1-c1cccc(OC(F)F)c1,4.393742115,train
COc1cc(C(=O)Nc2ccc(Cc3ccncc3)cc2)on1,5.063962137,train
Cn1cc(CNC(CO)CC(F)(F)F)c(-c2cc3ccccc3o2)n1,5.188969777,train
Brc1ccc(Cc2nc(N3CCNCC3)no2)c2ccccc12,2.763881913,val
O=C(CSc1n[nH]c(-c2cccnc2)n1)Nc1ccc(Oc2ccccc2)cc1,4.619061425,train
Cc1c(CNS(=O)(=O)c2cocc2Br)noc1-c1ccccc1,4.07487932,val
O=C(NCc1ccc(-n2ccnc2)c(F)c1)c1ccc(O)c(Cl)c1,5.032280945,train
Cc1cc(-c2cc(C(=O)Nc3cccc(Cn4ccnc4)c3)c3c(C)noc3n2)c(C)o1,6.229640715,train
COCC1CNCCN1S(=O)(=O)c1cc2cc(Cl)ccc2s1,5.444176615,train
COc1ccc(CC(=O)NC(c2ccc(F)c(F)c2)C(C)(C)N2CCCC2)cc1,5.373045545,train
CC(C)(C)Oc1cccc(COC(=O)c2ccc3cncn3c2)c1,5.802214647,train
Cn1c(C2CC2)nc2c1CCN(C(=O)Nc1ccns1)C2,4.62512744,train
O[C@H]1CC(Cn2ccnc2)C[C@@H]1NC1CCN(Cc2ccco2)CC1,5.495682998,train
O=C(Nc1ccncc1)c1cccc(NS(=O)(=O)c2cccc(Cl)c2O)c1,4.616928888,train
Cc1nn(CC(=O)N2CCCn3nncc3C2)c2ncccc12,4.456975518,train
CCc1c(C(=O)NC2(CNC(=O)C3COC(C)C3)CCCC2)oc2ccccc12,5.268095713,train
CCC(N[C@H]1c2ccccc2OC[C@H]1CO)c1ccc(F)cc1F,6.64007608,train
CCC(=O)NC(C(=O)N1CC=C(c2cccs2)CC1)c1ccccc1,4.248291597,train
CC(F)(F)c1cccc(NC(=O)NC2C3Cc4cc(F)ccc4C32)c1,4.993855365,train
CC(C)(C)OC(=O)N1CC2(CCNCC2)c2ccccc21,5.07129447,train
Cc1c[nH]c2ncc(C(=O)N[C@@H]3CC(Cn4ccnc4)C[C@H]3O)cc12,4.929664808,train
O=C(NCc1cc(F)c(Cl)cc1F)c1c[nH]c2ccccc2c1=O,2.085073915,val
Cc1cc(F)ccc1-n1nc(Cn2cncn2)nc1C1CCCC1O,4.349825218,train
O=C(Cc1ccc(Br)cc1)Nc1cccc(C(=O)NCc2ccc[nH]2)c1,2.121980253,train
Cc1cc(N)c2cc(NC(=O)c3ccc(Cl)cc3)ccc2n1,5.487999562,train
CC1CN(Cc2cn(C)nc2-c2ccc(C#N)cc2)C1c1ccccc1,5.43523152,train
CC(NC[C@H]1[C@H](c2ccccc2)C1(C)C)c1ccc(C(=O)N(C)C)cc1,5.247872538,train
NS(=O)(=O)CC1CCN(Cc2ccn(-c3cccc(F)c3)n2)C1,4.677536995,train
O=C(Nc1ncc(Cc2ccc(Cl)cc2F)s1)C1CCCc2[nH]cnc21,5.221734087,train
COc1ccc(OC)c(CN(C(=O)C2CN(C)CCO2)C2CC2)c1,4.555777323,train
CC(C)c1ccc2c(c1)C(Nc1nc(=O)c3cn[nH]c3[nH]1)CC2,4.88223822,train
O=C(NCc1nc2ccccc2o1)c1cc(C2CC2)nc2onc(-c3ccccc3)c12,2.297016283,train
Cc1ccc2c(c1)C(NC(=O)N1CCc3c(ncn3-c3ccccc3)C1)CO2,4.57706767,train
