Molecule_Name,inchikey,canonical_smiles
OCNT-2314502,UPDFXVMQTKYTKC-UHFFFAOYSA-N,O=c1[nH]c(CSc2nc3cc(OC(F)F)ccc3[nH]2)nc2c1cnn2-c1ccccc1
OCNT-2314524,LQVTYUIEGKMZHO-UHFFFAOYSA-N,Cc1cc(-c2nc(C3CC3)no2)ccc1NC(=O)C1CCCN1C(=O)C(C)C
OCNT-2314537,DSQFTSWIPOKTPP-UHFFFAOYSA-N,O=C(NC1CCN(c2ccccc2)C1=O)c1ccc(CN2C(=O)CCC2=O)cc1
OCNT-2314539,CDMXNTHBKPPMIJ-INIZCTEOSA-N,CCc1cc(C(=O)N2CCC[C@H](NC(=O)Cc3n[nH]c4ccccc34)C2)oc1CC
OCNT-2314547,LATOOSZSOUGHJE-UHFFFAOYSA-N,CNC(=O)NC1CCCN(C(=O)CSc2nc3ccccc3s2)C1
OCNT-2314559,BRLCJROZNOOQAY-UHFFFAOYSA-N,CN(CC1CN(c2nc(-c3ccccc3)c3ccccc3n2)CCO1)c1cccnn1
OCNT-2314574,VMMAOGVIBOQCRR-UHFFFAOYSA-N,NS(=O)(=O)CC1CCCN(C(=O)c2cnc3ccccc3n2)C1
OCNT-2314575,LOQPWSNDFNSRCO-YOEHRIQHSA-N,COc1cccc([C@@H]2C[C@H]2CNC(=O)N2CC(N3CCCC3=O)C2)c1
OCNT-2314586,SMPWASMRDISMMM-INSVYWFGSA-N,CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)CCC(C)O
OCNT-2314588,SGAGKBYBXBBBFW-UHFFFAOYSA-N,Fc1ccc(CC2(CNCc3c[nH]nc3-c3cccnc3)CC2)cc1
OCNT-2314592,QKNOSEMAOFCOMM-UHFFFAOYSA-N,CNC(=O)CC(C)NCc1nnn(-c2ccccc2)c1C1CC1
OCNT-2314609,RASBLIZWRZHKCZ-ZDUSSCGKSA-N,Cc1cc(CNC(=O)N[C@H]2CC2(C)C)nc(N2CCCC2)n1
OCNT-2314616,HUIABVFTVYHWJJ-UHFFFAOYSA-N,Cc1ncc(S(=O)(=O)NCCN2CC=C(C(C)(C)C)CC2)cc1C#N
OCNT-2314630,LSLIEHCSXLSEBB-UHFFFAOYSA-N,CC1(C)CN(c2nc(-c3ccccn3)nc3sccc23)CCN1
OCNT-2314632,LAXFUTMBNOBLAP-UHFFFAOYSA-N,COC1(C(F)(F)F)CN(C(=O)c2cnn3cc(C)cnc23)C1
OCNT-2314682,PHJZMKYHWKGXEO-UHFFFAOYSA-N,Cn1c(CN2CCC(C3CCOC3)C2)nc2cc(C(F)(F)F)ccc21
OCNT-2314683,GKYGLOCHFIRIIR-UHFFFAOYSA-N,Cc1noc2nc(C3CC3)cc(-c3nc(-c4ccc5c(c4)CCO5)no3)c12
OCNT-2314705,PALLJXRWIIGYCG-UHFFFAOYSA-N,CCn1cnc2c(N3CCOCC3)nc(N3CCC(C)C3)nc21
OCNT-2314706,QXPYQRMVAGAKQV-UHFFFAOYSA-N,Cc1ccnc(COC(=O)Cc2csc3ccc(Br)cc23)n1
OCNT-2314724,RXXQUZGRACSXLB-UHFFFAOYSA-N,CC1CN(C(=O)C2CCc3nncn3C2)c2ccccc2O1
OCNT-2314726,USHNZYKNXBMNCZ-UHFFFAOYSA-N,CC(CN1CCN(C)CC1)NC(=O)NC1CCCN(c2ccccc2F)C1=O
OCNT-2314744,RDICYFQRZMFODS-MFKMUULPSA-N,O=S(=O)(N[C@H]1C[C@@H]1c1ccc(Cl)c(F)c1)c1cnn2c1CNCC2
OCNT-2314750,HDZXPBGQDAEJGU-UHFFFAOYSA-N,CN(CC(F)(F)F)C1CCN(C(=O)C2(F)CCCNC2)CC1
OCNT-2314759,YWMOZLLJWDAVMV-UHFFFAOYSA-N,O=C(NCC1(c2ccc(Cl)cc2)CCC1)NCC1(N2CCOCC2)CC1
OCNT-2314770,CVYZOTQELJXXRO-UHFFFAOYSA-N,CC(C)c1nsc(CN2CC34CCCCC3(CN(C)C4)C2)n1
OCNT-2314796,QWGZRNQOLUAEIB-UHFFFAOYSA-N,Fc1ccc(C(CNC2CCN(c3ccc4c(c3)OCO4)CC2)N2CCCC2)cc1
OCNT-2314805,OWUMXLCYZSGLOQ-UHFFFAOYSA-N,CCNC(=O)c1ccc(CNC(=O)CN(C(=O)CC2OCCc3ccsc32)C2CC2)cc1
OCNT-2314816,UVTFRJCSVXDRSZ-UHFFFAOYSA-N,CCc1ncnc(NCc2ccc3c(n2)CCCC3)c1F
OCNT-2314820,YDZMNLGKLZGCSU-UHFFFAOYSA-N,CC(C)Cc1ccc(-c2nc(-c3cc4c([nH]c3=O)CCNC4)no2)cc1
OCNT-2314853,PUEJSMDTGQUQIA-UHFFFAOYSA-N,COc1cccc(C(CNc2nc(C)c3ccccc3n2)N(C)C)c1
OCNT-2314859,GTHFTMXIWHJARY-UHFFFAOYSA-N,N#Cc1ccc(C(F)(F)F)nc1NCc1cccc(COCC2CCCO2)c1
OCNT-2314864,IZSWTCQKDZJSHD-UHFFFAOYSA-N,O=C(NCc1ccc(-n2cnc3ccccc32)cc1)c1cc2cnccc2[nH]1
OCNT-2314866,PUVFNUJBXLULQY-UHFFFAOYSA-N,O=C(Nc1ccnnc1)N1CCC(c2ccccc2F)C1
OCNT-2314875,KLXUZEOQTNJRRF-UHFFFAOYSA-N,CC(c1ccccn1)N(C)C(=O)c1nc2cc(Br)c(F)cc2[nH]1
OCNT-2314895,KNTPHJCKWPHKJW-UHFFFAOYSA-N,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(Cl)cc1Cl
OCNT-2314899,NZQDVNRULUOBED-UHFFFAOYSA-N,CC(NC(=O)c1cccc(F)c1CNC(=O)OC(C)(C)C)c1cccc(OC(F)F)c1
OCNT-2314929,WYRQUHYUCVJXLF-UHFFFAOYSA-N,Cc1ccc(NCc2ncnn2CC(C)C)cc1C(=O)NC(C)C
OCNT-2314960,CTBCAGWGSNTRHE-UHFFFAOYSA-N,CN1CCCCC1C(=O)NCCNc1ncc(Cl)cc1Cl
OCNT-2314992,ZBKBXXMIEOKEDU-UHFFFAOYSA-N,CCn1cc(NC(=O)c2ccc3cc(C)ccc3n2)cn1
OCNT-2314993,PHELUAMDTXQCHI-UHFFFAOYSA-N,O=C(NC1(C(=O)N2CCc3n[nH]c(=O)cc3C2)CCCC1)c1ccc2[nH]ncc2c1
OCNT-2315001,BXAIWANBKAGJGC-UHFFFAOYSA-N,CC(NC(=O)C1=Cc2ccccc2OC1)c1ccccc1
OCNT-2315007,KPZHOTAFRDKLBB-UHFFFAOYSA-N,CC(C)C(NC(=O)c1ccc(-c2cn[nH]c2)cn1)c1cnn(C)c1
OCNT-2315036,BUVFEHNROMUBNS-UHFFFAOYSA-N,CC(CN1CCN(c2ccccn2)CC1)NC(=O)c1c2c(nn1C)CCCC2
OCNT-2315050,VXFXFMMWFUFBAR-JOCQHMNTSA-N,O=C(Nc1n[nH]cc1C1CC1)[C@H]1CC[C@H](Nc2ncccn2)CC1
OCNT-2315056,LBCJOUUDNYKSSR-KRWDZBQOSA-N,Cc1cc2cc(C(=O)N3Cc4ccccc4C[C@H]3C(N)=O)oc2cc1C
OCNT-2315079,YCHNKCQNPQJYSD-UHFFFAOYSA-N,CC1CCCN(CC(C)NC(=O)NCc2ccnc(-n3cccn3)c2)C1
OCNT-2315082,WCQPNTIVTWMJSZ-UHFFFAOYSA-N,NC(=O)CN1CCc2ccc(NC(=O)c3cnc4ccc(F)cc4c3)cc2C1
OCNT-2315103,FWQGELGUVIJUCC-UHFFFAOYSA-N,COCc1cccc(CC(=O)N2CCC(c3nccc(C)n3)CC2)c1
OCNT-2315126,VJHDBUJUYUPJJI-UHFFFAOYSA-N,Cc1cc(NC(=O)c2ccc(Cl)c3cccnc23)n(C)n1
OCNT-2315131,FDGLXIWOBFIFIJ-UHFFFAOYSA-N,COc1cncc(C(=O)NC(c2ccccc2)c2cccc(S(C)(=O)=O)c2)n1
OCNT-2315133,AHQNKQQOLTVRAI-UHFFFAOYSA-N,CCc1nn(C)c(CC)c1CN1CCCC1c1cccnc1
OCNT-2315149,YCVRUZSBJRNHDW-VQIMIIECSA-N,O=C(c1n[nH]c2c1C[C@H]1C[C@@H]21)N1CC=C(c2cccc3ccccc23)CC1
OCNT-2315153,FEROKVSYPLWBAJ-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N2CCN(C(=O)c3coc4c3COC4)CC2)cc1
OCNT-2315165,PJVFRSPLCNBIGM-UHFFFAOYSA-N,COC(=O)C1CCn2c(Cc3cn4ccsc4n3)nnc2C1
OCNT-2315172,SUGLTFAJWIOHPU-UHFFFAOYSA-N,CCNS(=O)(=O)c1ccc2c(c1)N(C(=O)C1CCc3cccnc31)CC2
OCNT-2315178,NMGBMHHLXGGQSX-UHFFFAOYSA-N,COc1ccccc1N1CCC(NC(=O)Cc2cc(F)ccc2F)C1=O
OCNT-2315186,MVVQOOQOXKXXNX-UHFFFAOYSA-N,CC(NC(=O)c1ccc(C(F)(F)F)cc1N1CCCC1)c1nc[nH]n1
OCNT-2315195,NMOWDWMKIBNABG-UHFFFAOYSA-N,COc1ccc(CCNC(=O)Cn2c(=O)oc3cc(Cl)ccc32)cc1OC
OCNT-2315200,XDSNDYXIMICPRR-UHFFFAOYSA-N,Cc1ccc(-c2ccc(C#N)s2)cc1NC(=O)NCc1ccc(C(=O)N2CCN(C)CC2)cc1
OCNT-2315201,FLSQQEOSBFMSDU-UHFFFAOYSA-N,COc1ccccc1CC(C)N(C)c1ccnc2c1c(C)nn2C
OCNT-2315213,DGRCPXUHDLNDFW-NSHDSACASA-N,C[C@H]1C(=O)NCCCN1C(=O)c1cnc(-c2ccccc2)s1
OCNT-2315226,HRGHCIWBUYKSCA-UHFFFAOYSA-N,Cc1ccc(F)c2oc(C(=O)NCC3CCC34CCOCC4)cc12
OCNT-2315252,WXHNIZSHBMNFPP-UHFFFAOYSA-N,COc1cccc(OCCNC(=O)Nc2cc(-c3cccnc3)ccc2C)c1
OCNT-2315259,FKGZTTKABGMFKO-UHFFFAOYSA-N,Cc1cc(Cl)ccc1Cc1noc(Cc2ccc(O)cc2)n1
OCNT-2315263,MZFRIUHVVSLKNK-UHFFFAOYSA-N,O=C(NC(c1ccccn1)C1CCC1)c1nn[nH]c1-c1ccccc1
OCNT-2315296,HZJWQJHQWQCMTO-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)Nc2nc(-c3ccccc3C)cs2)c(F)c1
OCNT-2315308,LKYSPIBWGJDZSC-RDJZCZTQSA-N,Cc1ccncc1CC(=O)N[C@H]1Cc2ccccc2[C@@H]1O
OCNT-2315329,RASGZHDTHAJHKS-UHFFFAOYSA-N,Cc1cc(C2CC2)nc(NC(=O)c2nc3ccccc3cc2C2CC2)n1
OCNT-2315331,NVIPJYUDRHGQJO-UHFFFAOYSA-N,Cc1oc(-c2ccccc2)nc1Cc1nc(Cc2ccon2)no1
OCNT-2315333,CJHXDOWULUIHLK-UHFFFAOYSA-N,COc1ccc(NS(=O)(=O)c2cc(Cl)c(NC(C)=O)cc2F)cc1-n1nnnc1C
OCNT-2315338,DJMHLIDBQJJDOT-UHFFFAOYSA-N,Cc1noc2ncc(S(=O)(=O)NC3C4CCc5ccccc5C43)cc12
OCNT-2315342,AJLGKZFVBQWOMF-UHFFFAOYSA-N,O=S1(=O)CCCN1C1CCN(c2ncnc3ccsc23)CC1
OCNT-2315349,WFVSDBTXMRGQAP-UHFFFAOYSA-N,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1
OCNT-2315363,YBMMVWJJHJIUIW-ZIAGYGMSSA-N,CO[C@@H]1CCOC[C@H]1NC(=O)Cc1coc2cc(Cl)ccc12
OCNT-2315371,YVQWEUNHKAAVOA-UHFFFAOYSA-N,CC(=O)Nc1cc(S(=O)(=O)NC2CCC(C(N)=O)CC2)ccc1C
OCNT-2315417,FQTOHOCJEYDRRG-UHFFFAOYSA-N,CS(=O)(=O)Cc1ccc(C(=O)NCC2CCN(Cc3cccs3)CC2)o1
OCNT-2315433,KBOZBGOGXVJYQF-BRQZFJGMSA-N,CC(O)CN1CCC(CN(C)C(=O)[C@H]2C[C@@H]2c2cccc(Cl)c2)CC1
OCNT-2315444,LINUEMAWVXHAKO-CRAIPNDOSA-N,O=C(c1ccc(NCCn2ccnc2)cc1)N1CC[C@H]2CCC[C@H]21
OCNT-2315460,FROSMHXGVUTODR-UHFFFAOYSA-N,CN1CC(c2ccnc(N(C)C)n2)C2(C1)CN(C(=O)CCc1ccccc1O)C2
OCNT-2315505,HLRHRWSRSVLASR-UHFFFAOYSA-N,Fc1ccc(-c2n[nH]cc2CN2CCC(c3c[nH]c4ncccc34)CC2)cc1
OCNT-2315508,UERZMAGKKQJDCW-UHFFFAOYSA-N,Cc1nc2ccc(NC(=O)c3ccc(C(=O)N4CCOCC4)cc3)cn2n1
OCNT-2315514,IUZLYQRADKSHLN-UHFFFAOYSA-N,CCc1nc2ccccc2c(C(=O)N2CCN(c3cc(OC)ncn3)CC2)c1C
OCNT-2315543,GHBJCJPSHWBOJK-UHFFFAOYSA-N,Cc1ccnc2ccc(-c3ccc(N4CCC(O)C4)cc3)cc12
OCNT-2315568,GCZWMXIZJQSSJV-UHFFFAOYSA-N,FC(F)(F)c1ccc(-n2cc(C3CCCCN3)nn2)cc1
OCNT-2315583,HYJXGOGSQCUIGI-UHFFFAOYSA-N,O=C(NC1CCOC2(CCCC2)C1)c1csc(Nc2ccccn2)n1
OCNT-2315589,QAWOQFIMBHMFMT-UHFFFAOYSA-N,O=S(=O)(Nc1ccc(F)c(Cl)c1)c1cnc2ccccc2c1
OCNT-2315610,RUAGYLLVGYPLQJ-UHFFFAOYSA-N,NC(=O)c1ccc2[nH]c(NC(=O)c3csc(NC4CC4)n3)nc2c1
OCNT-2315611,GRHXBVIMQMYABG-UHFFFAOYSA-N,Cc1ccc(CNC(=O)c2cc(-c3ccccc3)no2)c(=O)n1C
OCNT-2315615,PERIRYDITADLRX-UHFFFAOYSA-N,O=C(c1ccc2oc(=O)[nH]c2c1)N1CCOCC12CCCCC2
OCNT-2315618,OQNXHUMGKSWJDA-UHFFFAOYSA-N,COc1cc(COC(=O)c2ccnc3[nH]ccc23)ccc1Cl
OCNT-2315621,DUVALDLJIYQNBJ-UHFFFAOYSA-N,COC1(c2ccnn2C)CN(c2ncnc3scc(C)c23)C1
OCNT-2315654,OLJFNVZJUWIQBA-UHFFFAOYSA-N,O=C(Nc1ccnn1C1CCC1)N1CCC(N2CCNCC2)C1
OCNT-2315684,PDLOAELCEZJLJG-UHFFFAOYSA-N,Cn1cnnc1C1CCN(C(=O)C2COc3ccc(Cl)cc3C2)C1
OCNT-2315688,QJHGNLFVGCRXSJ-CQSZACIVSA-N,O=C(CCn1ccc2cc(Cl)ccc21)NC[C@H]1CCCC(=O)N1
OCNT-2315690,CCOWGWCBXJNVNW-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)C1Cc2ccccc2O1
OCNT-2315702,SLSYBPBKTDBVFO-UHFFFAOYSA-N,O=C(Nc1ccn(CC(=O)N2CCOCC2)n1)c1ccnc(OCC(F)F)c1
OCNT-2315727,BKVJWZUCLLNQBZ-UHFFFAOYSA-N,CC1CC2CCC(C(=O)NCc3nc(C(C)C)cs3)CN2C1
OCNT-2315765,RNTOIGRBODRYSF-UHFFFAOYSA-N,Cc1cc(C(N)=O)ccc1NC(=O)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1
OCNT-2315778,MHUIEAVAYPDUIK-UHFFFAOYSA-N,CC(Cc1ccc(O)cc1)NC(=O)N1CCc2cc(Cl)ccc2C1
OCNT-2315779,VTXNZXOBDCSWOG-UHFFFAOYSA-N,CN1CCN(c2ncccc2CNc2nc3cc([N+](=O)[O-])ccc3[nH]2)CC1
OCNT-2315780,ZUWJKCQLZRWURZ-UHFFFAOYSA-N,O=C(Nc1cc(CC2CC2)nn1-c1ccccc1)N1CCCC(F)(F)CC1
OCNT-2315799,KSABBJQXOFJFMB-IEBWSBKVSA-N,Cn1ccnc1[C@@H]1OCCC[C@H]1NC(=O)CC(C1CCC1)C1CCC1
OCNT-2315832,RKIRNVHTEYUZIG-UHFFFAOYSA-N,COC1CCN(Cc2cn(Cc3ccccc3OC3CC3)nn2)CC1
OCNT-2315840,LAIDWRUPIKZGLH-UHFFFAOYSA-N,O=C(CCN1CCC2CCC(O)C1C2)Nc1ccccc1
OCNT-2315851,ABEXPSKBOVMHEU-UHFFFAOYSA-N,CN(C(=O)Nc1nc(C2CCOCC2)cs1)C1CCCC1C(C)(C)C
OCNT-2315865,GNYQIMZCLGCRDQ-UHFFFAOYSA-N,CCOc1ccc(CCC2CCN(c3cnn(C)c(=O)c3Cl)CC2)cc1
OCNT-2315870,COGRYNSHDIJCGF-UHFFFAOYSA-N,COCC1(C(=O)Nc2ccc(CC(=O)O)cc2)CCCCC1
OCNT-2315878,OAKQXSLAVRBBFO-UHFFFAOYSA-N,COC(=O)c1cnc(N2CCC(NC3CCOCC3)CC2)nc1
OCNT-2315893,NJWPFCZHUWORBI-UHFFFAOYSA-N,O=C(NCc1cnn(CCF)c1)C1(c2ccccc2)CCCO1
OCNT-2315895,XSYKQYURMSKXHU-UHFFFAOYSA-N,O=C(NC1CCN(CC2=CCCCC2)CC1)c1cccc(=O)[nH]1
OCNT-2315903,AUWZLAUAWCSWCW-UHFFFAOYSA-N,c1nc(N2CCNCC2)cnc1-c1noc(C2CC23CCCOC3)n1
OCNT-2315906,FJQDILFBCXCGIP-UHFFFAOYSA-N,COc1ccc(F)cc1C(=O)Nc1c[nH]nc1-c1nccs1
OCNT-2315908,WMYCJMKODWMDQF-UHFFFAOYSA-N,CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(F)c(Cl)c1
OCNT-2315912,OCEJKASXGMZNKH-UHFFFAOYSA-N,COC1(c2noc(Cc3ccc(O)cc3C)n2)CCCC1
OCNT-2315934,FFOPUDGTPLZMOT-UHFFFAOYSA-N,CCNC(=O)N1CCc2ccc(NC(C)c3ccnn3C)cc21
OCNT-2315937,RVDWAGALOWZBAV-UHFFFAOYSA-N,Fc1ccc2ncnc(NC3CCN(c4cccnn4)CC3)c2c1
OCNT-2315945,BSDLDEUSTRLQEY-UHFFFAOYSA-N,CC(C)C(=O)N1CCCC1C(=O)Nc1cc2c(cc1F)NC(=O)CC2
OCNT-2315946,MIOSQEBNSUQYQJ-UHFFFAOYSA-N,c1cc(-c2cc[nH]n2)cc(-c2cncc(NC3CCNC3)n2)c1
OCNT-2315950,SQUDKELOJLLRRO-UHFFFAOYSA-N,CN1CCN(C(=O)c2c3ccc(Br)cc3nn2C)c2ccc(F)cc21
OCNT-2315965,OGVLLYXHLIYWNR-UHFFFAOYSA-N,CC(C)Cn1cccc(C(=O)Nc2nc3c(s2)CN(C)CC3)c1=O
OCNT-2315982,WSRRLCNILMYAGW-UHFFFAOYSA-N,Cc1sc(NC(=O)c2ccc(CN3CCCCC3=O)cc2)c(C(N)=O)c1C
OCNT-2315988,KDWINTKNCFXETQ-UHFFFAOYSA-N,Cc1cccc2c1sc(=O)n2CC(=O)N1CCCCC1C
OCNT-2315990,HDIABXPHKYTLHK-UHFFFAOYSA-N,CC(NC(=O)c1cnc(-c2cnccn2)s1)c1cccc(OCc2ccccn2)c1
OCNT-2315991,OXEBQHUGNKQHBU-UHFFFAOYSA-N,COc1cc(Cl)ccc1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1
OCNT-2315992,PHMDDIHADNUCSF-HZPDHXFCSA-N,O=C(NCCc1c[nH]c2cc(F)ccc12)c1cn([C@@H]2CC[C@H]2O)nn1
OCNT-2315994,LQLLHNXDSQWNGR-UHFFFAOYSA-N,O=C(NCc1ccc(-n2ccnc2)c(F)c1)c1csc(-c2cnccn2)n1
OCNT-2316037,XGQFKAWKVLIBAF-UHFFFAOYSA-N,COc1ccc(C2CCCN2C(=O)c2csc(=O)[nH]2)cc1F
OCNT-2316049,WDWXLGUKGPSCJB-UHFFFAOYSA-N,O=C(c1cc2ccccc2oc1=O)N1CCN(C2CC2)c2ccccc21
OCNT-2316070,JGORGCVKTVDGCF-IYBDPMFKSA-N,CO[C@H]1C[C@@H](N(C)C(=O)c2cccc(Cn3ccnc3)c2)C1
OCNT-2316093,GGQJTMVJNYFFAV-UHFFFAOYSA-N,COc1ccc(C)cc1S(=O)(=O)NC1CC(C)(C)Oc2ccccc21
OCNT-2316110,XGAWENUTRCFJDI-CYBMUJFWSA-N,C[C@@H]1COCCN1Cc1cn(-c2cccc3cnccc23)nn1
OCNT-2316121,HBIXLLBPTHZDRI-UHFFFAOYSA-N,O=C(c1[nH]c2ccc(F)cc2c1Cl)N1CC=C(c2ccccc2)C1
OCNT-2316132,GUDHSXTUPPEPPK-UHFFFAOYSA-N,Cn1cc(NC(=O)c2cnn(CC3CC3)c2)c(-c2ccco2)n1
OCNT-2316141,NLJQZNHEMSUVFB-VQIMIIECSA-N,CC(C)(C(=O)NC[C@]12CCC[C@H]1OCC2)c1ccc2c(c1)OCO2
OCNT-2316170,WQSJTLOSKGORSG-UHFFFAOYSA-N,Cc1cc(CCC(=O)N2CCc3c(cnn3-c3ccccc3)C2)no1
OCNT-2316180,CLOQRBMETQXCIE-UHFFFAOYSA-N,c1ccc(-c2c[nH]c(C3CCCCN3c3nc(C4CC4)ns3)n2)cc1
OCNT-2316181,JMYYWDLLJQSPOB-UHFFFAOYSA-N,CCc1csc(NC(=O)NCCNc2ncc(Cl)cc2Cl)n1
OCNT-2316196,UPXQXMXYQKKYRX-UHFFFAOYSA-N,O=C1NCCN1CC1CCN(C(=O)c2cc3ccncc3s2)CC1
OCNT-2316204,IAUITTZWSOAVCK-UHFFFAOYSA-N,COCc1noc(CN2CCc3c(Br)cc(C)cc3C2)n1
OCNT-2316207,UDWPCCDEHUZNNF-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)CC(C)NC2CCC23CCCC3)cc1
OCNT-2316216,RUVPZLYIFRKSKE-UHFFFAOYSA-N,C=C(C)C1OCCC1CNC(=O)NC1CS(=O)(=O)c2ccccc21
OCNT-2316225,FAADDWZKJJDRAC-UHFFFAOYSA-N,Cc1cccnc1C(NC(=O)c1csc2cncn12)C(C)(C)C
OCNT-2316228,WXMVGDCAVYRQJH-DLBZAZTESA-N,CNc1ccc(C)cc1CN[C@H]1CCO[C@@H]1c1cnn(C)c1
OCNT-2316252,PQYPFFASSMZDMA-UHFFFAOYSA-N,NC(=O)CC1CCCN(C(=O)NC2CCCc3sccc32)C1
OCNT-2316255,TXHULZCABKAZOB-UHFFFAOYSA-N,CC(C)(NC(=O)C1CCN(c2ccc3nnnn3n2)CC1)c1cccs1
OCNT-2316270,FQIGRACDNIOPES-UHFFFAOYSA-N,Cn1nc(-c2nc(-c3ccc(C(F)(F)F)[nH]c3=O)no2)c2c1CCSC2
OCNT-2316287,SIPKZGGJKLNGKF-UHFFFAOYSA-N,c1ccc2c(c1)OCCC2CNc1ncnc2c1ncn2C1CC1
OCNT-2316305,ZQWNBUUGCZZBQG-UHFFFAOYSA-N,CCCN1CCN(C(=O)CCn2ccnc2)C(C)(C)C1=O
OCNT-2316311,GXYHSKJJUTYTCB-UHFFFAOYSA-N,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1c[nH]c2ccccc2c1=O
OCNT-2316329,ZETLBFHKRJQWQU-UHFFFAOYSA-N,Cc1cc(CN2CCN(C(=O)c3cc4cccc(C)c4o3)CC2)no1
OCNT-2316339,GDDJOHRLSPNVNU-UHFFFAOYSA-N,Cc1nc2n(n1)CC(C(=O)NCCc1cc3ccccc3[nH]1)CC2
OCNT-2316344,ZOJWIUJADMWDPN-JKSUJKDBSA-N,O=C(N[C@H]1CCC[C@H]1n1ccnc1)c1ccc(N2CCNC2=O)cc1
OCNT-2316352,WRXFOSGHPGKFAY-UHFFFAOYSA-N,Cn1c(=O)[nH]c2ccc(C(=O)NC3CCC(c4ccc(F)cc4)C3)cc21
OCNT-2316354,MYIUSFVPFKJEDS-GXTWGEPZSA-N,COc1ccc(CN[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]2O)cc1O
OCNT-2316397,MQCGWNQRZSSMDW-UHFFFAOYSA-N,CC(C)(Cc1ccc(O)cc1)C(=O)N1CCC(NS(C)(=O)=O)C1
OCNT-2316403,HIOCORNYUDAROQ-UHFFFAOYSA-N,CNc1ccc(C(=O)NC2CCN(c3ccc4nncn4n3)C2)cc1F
OCNT-2316436,MXKIROVYBHRNBM-UHFFFAOYSA-N,Cc1cc2cc[nH]c2cc1NC(=O)c1coc(C2CCOCC2)n1
OCNT-2316494,JPKNAFFCNYNTAM-UHFFFAOYSA-N,CC(=O)Nc1nc(C(=O)N2CC(C)(C)c3ccc(F)cc32)cs1
OCNT-2316516,ANRTUOAFXNQUJO-UHFFFAOYSA-N,CC1(c2noc(Cc3csc(-c4cccnc4)n3)n2)CCC1
OCNT-2316527,UNVBSCDOHAKYON-UHFFFAOYSA-N,O=C(Cc1ccc2ncsc2c1)N1CCC(NC2CCC2)CC1
OCNT-2316551,CNOXQHATWRFZGS-UHFFFAOYSA-N,COC(=O)CN1CCN(C2CCN(c3ccccc3F)C2=O)CC1
OCNT-2316555,RWYLVXALJMAJFG-UHFFFAOYSA-N,CC(CNC(=O)N(C)Cc1ccncc1)N1CCc2ccccc2C1
OCNT-2316557,UCGHBZIAFOPHKJ-UHFFFAOYSA-N,N#CCc1ccc(NC(=O)NC2(c3c(F)cccc3F)CCC2)c(Cl)c1
OCNT-2316612,RJMHLGGYHZCNAH-UHFFFAOYSA-N,COC1CCCN(c2ccnc3cc(OC(F)(F)F)ccc23)CC1
OCNT-2316619,MPCLHVLNOSGXLY-UHFFFAOYSA-N,CC1(Cc2ccc(C(F)F)cc2)CCCN1Cc1nnc2cccnn12
OCNT-2316633,XTRQCVSHVGEAGT-UHFFFAOYSA-N,Cc1c(C(=O)Nc2ccc(OC(F)(F)F)c(Cl)c2)nnn1-c1cccc2ncccc12
OCNT-2316662,GFEAUAXVPJUYQZ-MRXNPFEDSA-N,CC(C)COc1cccc(Cn2cc(CN3CCOC[C@H]3C)nn2)c1
OCNT-2316671,YEOSBNSNNIDEDA-UHFFFAOYSA-N,CN1CCc2ccc(NC(=O)c3ccc(-n4cnnn4)cc3)cc21
OCNT-2316691,KIEYDKIZZGRRKU-UHFFFAOYSA-N,CC(C)C1(C(=O)N2CCN(c3ccc4nncn4n3)CC2)COC1
OCNT-2316693,NOZNOJWPUJFYMU-UHFFFAOYSA-N,CC(COC1CCOC1)NC(=O)c1n[nH]c2ccc(Cl)cc12
OCNT-2316697,FMZDTWSZRNKGID-UHFFFAOYSA-M,COc1cccc(NC(=O)CC2(C(=O)[O-])CCC2)c1C
OCNT-2316726,IAPQKELLCZVBPB-UHFFFAOYSA-N,O=C(O)Cn1ccc(NC(=O)c2ccn(-c3cccc(F)c3)n2)n1
OCNT-2316738,ARBBCNULKSAECM-UHFFFAOYSA-N,COc1ccc(NC(=O)Nc2cc(C3CC3)n(C)n2)c2ccccc12
OCNT-2316749,WFGGFDOFVZDCKZ-UHFFFAOYSA-N,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1
OCNT-2316765,XJRBRUYSMPGAIC-UHFFFAOYSA-N,CC1(C(=O)Nc2ccc(OC(F)F)c3ncccc23)CCNC(=O)C1
OCNT-2316766,BDQYOLWAPOQQPP-UHFFFAOYSA-N,Cc1ccc(S(C)(=O)=O)cc1C(=O)Nc1ccc(-n2cc(CO)nn2)cc1
