inchikey,Molecule_Name,CYP2D6_pIC50_direct_inhibition,density,weight_unclipped,weight,repeat,fold
LEBVLXFERQHONN-UHFFFAOYSA-N,OCNT-1965934,5.505079818,0.2999069434137785,0.6205290486745927,0.6205290486745927,4,0
CJOFXWAVKWHTFT-XSFVSMFZSA-N,OCNT-2077048,5.005570732,0.4936462126539271,0.3769926022260882,0.3769926022260882,4,0
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,OCNT-2127780,4.790040613,0.6359347424639703,0.2926416153431036,0.2926416153431036,4,0
QXUKGGCCARXMOA-UHFFFAOYSA-N,OCNT-2308499,4.561984723,0.7920599033162598,0.23495820140405346,0.23495820140405346,4,0
FVRLQWKIQOWWAO-UHFFFAOYSA-N,OCNT-2308520,5.012302395,0.4908394146790366,0.3791483827947062,0.3791483827947062,4,0
PUSXQGIJOIJEEE-UHFFFAOYSA-N,OCNT-2308523,4.37545704,0.6714887838343423,0.277146803889681,0.277146803889681,4,0
WYKFILXPIPIWKO-UHFFFAOYSA-N,OCNT-2308526,4.701132065,0.7146448745088394,0.26041041771321766,0.26041041771321766,4,0
FJUHYDGFHVCIQR-UHFFFAOYSA-N,OCNT-2308588,5.612441365,0.25654729809198357,0.7254060817305176,0.7254060817305176,4,0
JLAOTGNFFLOXRH-UHFFFAOYSA-N,OCNT-2308603,6.912598577,0.030715906621542336,6.0587816137237684,5.0,4,0
RALAWWZGDHUZBU-UHFFFAOYSA-N,OCNT-2308609,4.795514462,0.6311309200132696,0.29486904283432047,0.29486904283432047,4,0
HCZDJIDHWJKQNL-UHFFFAOYSA-N,OCNT-2308624,4.532522875,0.7926127243636886,0.23479432586306154,0.23479432586306154,4,0
KPRTVCJELJEXDA-UHFFFAOYSA-N,OCNT-2308630,3.826484278,0.05730484316825626,3.2475609389774336,3.2475609389774336,4,0
MPCZYGOSXOARMM-UWEBFBLFSA-N,OCNT-2308638,4.740541735,0.6801983801126779,0.273598079220107,0.273598079220107,4,0
AAYXDSMALIOPQB-UHFFFAOYSA-N,OCNT-2308640,5.671216787,0.23266891590558994,0.7998531714609056,0.7998531714609056,4,0
VNQSMJWLAHOHHG-UHFFFAOYSA-N,OCNT-2308647,4.29210171,0.5405853886594689,0.34425823226363134,0.34425823226363134,4,0
KGJRVDOHNIXDMY-UHFFFAOYSA-N,OCNT-2308660,4.824518455,0.6063605352781205,0.30691471403576354,0.30691471403576354,4,0
AZASSXZRDAGZPS-UHFFFAOYSA-N,OCNT-2308661,4.33835974,0.6166702933860191,0.30178358238340286,0.30178358238340286,4,0
GFMCPOUBFSTUTJ-UHFFFAOYSA-N,OCNT-2308683,4.45826283,0.761040562260696,0.24453489014388116,0.24453489014388116,4,0
WHDFCOKAEBTKOH-UHFFFAOYSA-N,OCNT-2308710,4.343477857,0.6246360279963722,0.2979350564910702,0.2979350564910702,4,0
CCDBOIJOTSQWKK-UHFFFAOYSA-N,OCNT-2308724,4.683762397,0.7289308256469806,0.2553067640160208,0.2553067640160208,4,0
NKTQBGOJRHMUPR-UHFFFAOYSA-N,OCNT-2308752,4.618252147,0.7731166154782521,0.2407152641161829,0.2407152641161829,4,0
JVBOUMBYROEYMI-UHFFFAOYSA-N,OCNT-2308766,4.82836169,0.6031823669197196,0.3085318479016909,0.3085318479016909,4,0
VCLGJYGBQRUEQK-UHFFFAOYSA-N,OCNT-2308800,4.808035037,0.6202824596697882,0.30002616934634757,0.30002616934634757,4,0
JGLRPGXNNHQDGO-UHFFFAOYSA-N,OCNT-2308810,3.131869342,0.017012195217788847,10.939268442726304,5.0,4,0
FZCCZRTVIJFQKN-UHFFFAOYSA-N,OCNT-2308818,6.9427113,0.028586738084782293,6.510045662975618,5.0,4,0
JPQWFLUGYXVHBX-UHFFFAOYSA-N,OCNT-2308832,3.92076868,0.09124613991885165,2.039548965610632,2.039548965610632,4,0
IDEYJIBZURGBOJ-UHFFFAOYSA-N,OCNT-2308837,5.777608648,0.18999636009121587,0.9794975556274401,0.9794975556274401,4,0
ANWFMPNNWUQEGN-UHFFFAOYSA-N,OCNT-2308851,4.957006015,0.516384003111311,0.36039259381809546,0.36039259381809546,4,0
SXDCQGPXENGXSP-UHFFFAOYSA-N,OCNT-2308854,4.815805045,0.6136639105408292,0.30326204147062175,0.30326204147062175,4,0
RPDJRGYDAQZMIA-UHFFFAOYSA-N,OCNT-2308858,4.672973843,0.7373832961025805,0.25238023599271714,0.25238023599271714,4,0
HMLCRQUVBWFOAN-UHFFFAOYSA-N,OCNT-2308864,4.387594248,0.6877372653550576,0.270598933142555,0.270598933142555,4,0
PFOQBJFOBMXIFQ-OLZOCXBDSA-N,OCNT-2308872,4.703796022,0.712391781210161,0.2612340220592125,0.2612340220592125,4,0
CDHJEMYPBYQHIH-UHFFFAOYSA-N,OCNT-2308879,4.738641598,0.6818975935094397,0.2729163030619797,0.2729163030619797,4,0
RDYYEQXKMUGSDS-UHFFFAOYSA-N,OCNT-2308899,4.397846657,0.7007103072826193,0.26558902923686595,0.26558902923686595,4,0
FKSCUJKHJVNOBE-UHFFFAOYSA-N,OCNT-2308903,6.056284738,0.11386191404705925,1.6344444219560645,1.6344444219560645,4,0
RUEWPOBXCDTHHB-UHFFFAOYSA-N,OCNT-2308915,5.561224163,0.2771984493628465,0.67136367723275,0.67136367723275,4,0
YRYRQKCRFQZBJZ-UHFFFAOYSA-N,OCNT-2308952,4.806376463,0.6217071780799261,0.2993386225042618,0.2993386225042618,4,0
CKNWPWVGNNGZLM-UHFFFAOYSA-N,OCNT-2308954,4.59730531,0.7826501556075849,0.23778308731438694,0.23778308731438694,4,0
BMOCPDTYCNVLRX-UHFFFAOYSA-N,OCNT-2308968,5.032580607,0.4827954054413535,0.385465495715168,0.385465495715168,4,0
ZEJFPISQRZKEQM-UHFFFAOYSA-N,OCNT-2308971,3.763564688,0.04337042696420205,4.29096468063514,4.29096468063514,4,0
UQBSWRKJTBGPQD-STQMWFEESA-N,OCNT-2308982,5.201062245,0.4248511871917592,0.43803801401044234,0.43803801401044234,4,0
SMUXAFUMKFMQDV-UHFFFAOYSA-N,OCNT-2308998,3.938411765,0.1001090928531284,1.8589816867133988,1.8589816867133988,4,0
RRLUAXBCRMRKGJ-UHFFFAOYSA-N,OCNT-2309000,4.671842395,0.7382481933310999,0.2520845590528817,0.2520845590528817,4,0
AAFSKRHBWOQJCV-CVEARBPZSA-N,OCNT-2309014,5.679755865,0.22918864308791956,0.8119990928872783,0.8119990928872783,4,0
WXJSLUQWKZYAAO-UHFFFAOYSA-N,OCNT-2309041,4.621541817,0.7713820884647069,0.24125653560073762,0.24125653560073762,4,0
AKDZNYOMXNSCJO-UHFFFAOYSA-N,OCNT-2309057,4.60538449,0.7792937211972011,0.2388072240612392,0.2388072240612392,4,0
WYCQHUTYOYFHBC-UHFFFAOYSA-N,OCNT-2309065,4.35484073,0.6418930148570052,0.28992521491905415,0.28992521491905415,4,0
CVLFFLFEHVFVJO-UHFFFAOYSA-N,OCNT-2309084,1.963048488,0.007379898927445717,25.217279005726024,5.0,4,0
CXORMVTZPGEGDP-UHFFFAOYSA-N,OCNT-2309135,4.30954278,0.5699810055736653,0.3265038105965531,0.3265038105965531,4,0
XEASEVMEKOGXHQ-UHFFFAOYSA-N,OCNT-2309139,6.002880787,0.12304586793945647,1.5124520100018803,1.5124520100018803,4,0
HOLZORPNZUZFLM-UHFFFAOYSA-N,OCNT-2309149,5.258979828,0.4030131794590606,0.4617739065934483,0.4617739065934483,4,0
ZSEFGWSPICCRSH-UHFFFAOYSA-N,OCNT-2309157,4.500912945,0.7850873920055492,0.2370449101367577,0.2370449101367577,4,0
KACFGRDACMIPRI-UHFFFAOYSA-N,OCNT-2309162,5.30771717,0.38316049841397093,0.48569978131302904,0.48569978131302904,4,0
OCLAQVJROUPZQL-UHFFFAOYSA-N,OCNT-2309174,4.517965167,0.7902213433027783,0.23550486438348592,0.23550486438348592,4,0
BWWQNTFNKYNBID-UHFFFAOYSA-N,OCNT-2309179,5.208824898,0.4220453794666231,0.4409501426662922,0.4409501426662922,4,0
VCYSTMFUUIMIKZ-UHFFFAOYSA-N,OCNT-2309181,5.497688715,0.3029236430160662,0.6143494394644746,0.6143494394644746,4,0
KNWNCBRHKNPFKT-UHFFFAOYSA-N,OCNT-2309187,4.574240568,0.7898166780834484,0.23562552608922538,0.23562552608922538,4,0
PDMGIGWBLXENAU-UHFFFAOYSA-N,OCNT-2309194,6.527767573,0.06434961587284549,2.8920292337904776,2.8920292337904776,4,0
FCZNJMSICLCNRK-UHFFFAOYSA-N,OCNT-2309207,5.594462638,0.26380820297253876,0.7054404229683076,0.7054404229683076,4,0
WOMRZZBODGVVED-UHFFFAOYSA-N,OCNT-2309214,5.034287603,0.4821437264647066,0.3859865016849486,0.3859865016849486,4,0
HZJAEDMXWJCPPZ-UHFFFAOYSA-N,OCNT-2309246,4.421305337,0.7275637070957937,0.25578649467043046,0.25578649467043046,4,0
OLFYPYMJSGSGAL-UHFFFAOYSA-N,OCNT-2309252,4.53308634,0.7926690434870134,0.23477764372982712,0.23477764372982712,4,0
FBQVIMAFKOGNEP-UHFFFAOYSA-N,OCNT-2309256,6.03976059,0.11648026493596834,1.5977038718941832,1.5977038718941832,4,0
BRWOHQLXDDQIIN-UHFFFAOYSA-N,OCNT-2309265,4.820187105,0.6099744958076564,0.3050963139713635,0.3050963139713635,4,0
RIIRUDJUXUOQHO-UHFFFAOYSA-N,OCNT-2309277,5.322218073,0.37706343464654085,0.4935534798326649,0.4935534798326649,4,0
UJKUYOWKJWNSKP-UHFFFAOYSA-N,OCNT-2309284,5.05666323,0.47390549179740443,0.3926963783045068,0.3926963783045068,4,0
ZJVULRBHOWBNCB-UHFFFAOYSA-N,OCNT-2309292,5.004099337,0.494269623154056,0.37651711043843006,0.37651711043843006,4,0
MRDBPJRTBBNVOK-UHFFFAOYSA-N,OCNT-2309302,5.669179068,0.23349938475983809,0.7970083967410361,0.7970083967410361,4,0
FDGYVGAIXDSNLL-UHFFFAOYSA-N,OCNT-2309338,4.517929203,0.7902131824120209,0.23550729654927846,0.23550729654927846,4,0
XYQUEYBQTCSVQX-UHFFFAOYSA-N,OCNT-2309351,5.412311752,0.3385506533301079,0.5496990434279176,0.5496990434279176,4,0
UNXHWBNUCBKFTR-UHFFFAOYSA-N,OCNT-2309368,5.279088677,0.39496215001259966,0.47118684735111976,0.47118684735111976,4,0
BDHDGFPUBOQSQB-UHFFFAOYSA-N,OCNT-2309377,4.15024103,0.306268613369623,0.607639706334711,0.607639706334711,4,0
PRZNERQKPPAXRZ-MOPGFXCFSA-N,OCNT-2309379,4.354577762,0.6415007217289228,0.29010251116458924,0.29010251116458924,4,0
GJLFZZVHBYMJBF-UHFFFAOYSA-N,OCNT-2309390,4.479350962,0.7749316619207769,0.24015146035739396,0.24015146035739396,4,0
ZYJGGUBSMFRWAS-IRQCGSAXSA-N,OCNT-2309398,4.5833125,0.7874416628672575,0.23633619995393707,0.23633619995393707,4,0
XDVBFTZRKVTXJJ-UHFFFAOYSA-N,OCNT-2309429,4.231383845,0.43618448430921386,0.42665655698914945,0.42665655698914945,4,0
HAKCDVKQMMAHCO-UHFFFAOYSA-N,OCNT-2309435,4.78945537,0.6364502660902029,0.2924045761355391,0.2924045761355391,4,0
MBZAIEOXKLAHSN-INIZCTEOSA-N,OCNT-2309439,4.284685697,0.5279177422152196,0.3525188782376401,0.3525188782376401,4,0
PYIWSJVAJVCDJD-UHFFFAOYSA-N,OCNT-2309448,4.57077991,0.7905645197960838,0.23540263397535127,0.23540263397535127,4,0
BMKQCIAAGVYKPA-UHFFFAOYSA-N,OCNT-2309461,4.396423975,0.698953087672489,0.26625673964353225,0.26625673964353225,4,0
NHLYQLGKEWBBCF-UHFFFAOYSA-N,OCNT-2309465,2.394134305,0.01998520338741215,9.311937771154941,5.0,4,0
JZQDBNRJLWKWSB-UHFFFAOYSA-N,OCNT-2309466,4.458210463,0.761001247467334,0.24454752328831794,0.24454752328831794,4,0
XCLSMLMSUUDBJC-UHFFFAOYSA-N,OCNT-2309476,4.673651312,0.7368633783905333,0.2525583110046004,0.2525583110046004,4,0
RLHVXEPQNQUDCI-UHFFFAOYSA-N,OCNT-2309483,4.437077415,0.743230296426589,0.2503947581015202,0.2503947581015202,4,0
GCTJEOJLGZLREK-UHFFFAOYSA-N,OCNT-2309487,4.77270833,0.6513289276411155,0.2857250190951125,0.2857250190951125,4,0
NHKYFFIMWRXZCG-UHFFFAOYSA-N,OCNT-2309491,4.341911315,0.62220997796576,0.2990967308108613,0.2990967308108613,4,0
FKXADKCFWZZCLK-UHFFFAOYSA-N,OCNT-2309502,3.393216993,0.020477790245409893,9.08794201215981,5.0,4,0
VHRWMNXPYKUVDY-UHFFFAOYSA-N,OCNT-2309505,4.2697782,0.5022705124564809,0.37051940273635225,0.37051940273635225,4,0
BAVBWDPYCHMZSH-UHFFFAOYSA-N,OCNT-2309511,4.911090125,0.5427089425428895,0.34291119179918356,0.34291119179918356,4,0
WROCZHPTMZEAPU-UHFFFAOYSA-N,OCNT-2309518,4.763546113,0.6595419384168827,0.282167000227704,0.282167000227704,4,0
PQDNSHRLKSHCPF-IUODEOHRSA-N,OCNT-2309520,5.013470625,0.49035968016273596,0.3795193157514407,0.3795193157514407,4,0
HIVZUFUERULVAL-UHFFFAOYSA-N,OCNT-2309527,4.418213612,0.724261445036762,0.25695275036766696,0.25695275036766696,4,0
ABJJHLHSXMHIRM-UHFFFAOYSA-N,OCNT-2309539,5.380498507,0.3521556403776211,0.5284622733513465,0.5284622733513465,4,0
GKWFLKZYXIKUQH-UHFFFAOYSA-N,OCNT-2309546,4.434372137,0.7406858544984459,0.2512549269804468,0.2512549269804468,4,0
LXSXXEMTYWLERB-UHFFFAOYSA-N,OCNT-2309549,4.462573875,0.7641957866659314,0.2435252503803859,0.2435252503803859,4,0
GUMSGYXZMJPIFJ-YPMHNXCESA-N,OCNT-2309554,5.617211242,0.2546175149264562,0.7309040398937612,0.7309040398937612,4,0
QMJAELYZTXCCRL-UHFFFAOYSA-N,OCNT-2309565,4.969772243,0.5099421115397321,0.36494528707491697,0.36494528707491697,4,0
WUJHRFRBGPBFFB-UHFFFAOYSA-N,OCNT-2309567,5.088273115,0.46298622924888755,0.4019578953554892,0.4019578953554892,4,0
VJOLPRXCRRLZKY-UHFFFAOYSA-N,OCNT-2309576,4.935606362,0.5280167402532981,0.3524527843533545,0.3524527843533545,4,0
CBRQOHPCDLQLPJ-UHFFFAOYSA-N,OCNT-2309578,3.852292495,0.06472575047103481,2.875223059340784,2.875223059340784,4,0
XAKQUAVVZRFGRT-UHFFFAOYSA-N,OCNT-2309581,4.640990073,0.759944751530588,0.24488749993027123,0.24488749993027123,4,0
DDMGYMGEWRCEQD-UHFFFAOYSA-N,OCNT-2309589,4.379761063,0.6773568308825935,0.27474583823856624,0.27474583823856624,4,0
ICQPYVZPTBHWKX-UHFFFAOYSA-N,OCNT-2309593,5.51965537,0.293981898402118,0.6330354736089971,0.6330354736089971,4,0
ZECSDSYFPHZCCH-UHFFFAOYSA-N,OCNT-2309595,4.681517073,0.7307192598124649,0.2546819011383642,0.2546819011383642,4,0
PZBMCIRQTJSXEM-UHFFFAOYSA-N,OCNT-2309599,4.136853678,0.28710079936339056,0.6482077747610319,0.6482077747610319,4,0
FLNIOMXTQNQBJO-RNCFNFMXSA-N,OCNT-2309614,5.54515675,0.28367260145868944,0.6560413988890581,0.6560413988890581,4,0
NKOPTHMKGIKTFB-UHFFFAOYSA-N,OCNT-2309634,4.98585667,0.5023162927295202,0.3704856342130749,0.3704856342130749,4,0
QVQOHIBPHPVPPB-UHFFFAOYSA-N,OCNT-2309641,4.624523775,0.7697576105321874,0.24176567758621084,0.24176567758621084,4,0
BYZMEVYWUJTTRC-UHFFFAOYSA-N,OCNT-2309646,4.56322221,0.791885183815743,0.23501004197441722,0.23501004197441722,4,0
RXWSOBRRXFTSLA-UHFFFAOYSA-N,OCNT-2309655,4.595812623,0.7832241274561764,0.23760883221497764,0.23760883221497764,4,0
RSUDJUKPYSQPJM-UHFFFAOYSA-N,OCNT-2309661,3.403934743,0.02047346105679174,9.089863690913212,5.0,4,0
LEPILDQORMQWAC-UHFFFAOYSA-N,OCNT-2309670,5.028736595,0.48427651219811396,0.38428659164730317,0.38428659164730317,4,0
MCMWQUUFOTYOLS-UHFFFAOYSA-N,OCNT-2309676,4.456160227,0.7594434507356002,0.2450491476451587,0.2450491476451587,4,0
YSSUBBRJQCDCQC-UHFFFAOYSA-N,OCNT-2309692,3.26384948,0.019852003725877306,9.374417457159359,5.0,4,0
DONMNQYGZGXTJP-UHFFFAOYSA-N,OCNT-2309697,4.890540237,0.556187404205918,0.33460119535277444,0.33460119535277444,4,0
LWSCUHAHWXGQOH-UHFFFAOYSA-N,OCNT-2309728,4.978560573,0.505710322393676,0.36799915296683317,0.36799915296683317,4,0
BPSIMDRRYLTHLE-UHFFFAOYSA-N,OCNT-2309730,4.851135392,0.5849527109628083,0.3181470344519684,0.3181470344519684,4,0
IWGOKMFJOUAZQS-UHFFFAOYSA-N,OCNT-2309752,5.17905231,0.43261621183434773,0.43017567348751246,0.43017567348751246,4,0
PZMBVFVMDYSNFQ-UHFFFAOYSA-N,OCNT-2309755,4.395583258,0.697908065681064,0.2666554227394513,0.2666554227394513,4,0
NKHFHTCTOGEFMC-UHFFFAOYSA-N,OCNT-2309757,5.23549608,0.4121193864599791,0.4515705312628605,0.4515705312628605,4,0
FGDFAEAOTKYXNH-UHFFFAOYSA-N,OCNT-2309758,4.817660003,0.6120981909095844,0.304037772127555,0.304037772127555,4,0
YRTLYQAIURDYMT-UHFFFAOYSA-N,OCNT-2309787,5.005770848,0.49356170593370413,0.3770571502004943,0.3770571502004943,4,0
LTKHJAAHPNJLHY-UHFFFAOYSA-N,OCNT-2309801,4.673633565,0.7368770175974573,0.25255363628279215,0.25255363628279215,4,0
CLSZSOXETXFYPQ-UHFFFAOYSA-N,OCNT-2309804,4.77042854,0.6533692151968226,0.2848327805456756,0.2848327805456756,4,0
UAPMKFKSRAQMIU-UHFFFAOYSA-N,OCNT-2309817,4.965197052,0.5122097402792346,0.3633296199834128,0.3633296199834128,4,0
FKWGYVQNEUUREI-UHFFFAOYSA-N,OCNT-2309819,5.471543947,0.3136742032705542,0.5932938327317238,0.5932938327317238,4,0
XLZQKDNFGFOCIC-UHFFFAOYSA-N,OCNT-2309836,4.636173695,0.762956783987429,0.2439207228944742,0.2439207228944742,4,0
GGSBXNSPXLOOHI-UHFFFAOYSA-N,OCNT-2309844,5.284160867,0.3928980047611215,0.4736622941127039,0.4736622941127039,4,0
FGUQAYRHKXYOTM-UHFFFAOYSA-N,OCNT-2309846,5.762859247,0.19573611737508753,0.950774812452385,0.950774812452385,4,0
GQSXIGPOISNNMZ-UHFFFAOYSA-N,OCNT-2309864,4.437198148,0.7433424508892582,0.2503569788928708,0.2503569788928708,4,0
CPCWNLRNPXRRHG-UHFFFAOYSA-N,OCNT-2309866,6.220280083,0.09391017351236168,1.9816912622673393,1.9816912622673393,4,0
FWIIXEUDIUGFOZ-UHFFFAOYSA-N,OCNT-2309867,4.750066065,0.6716564272172117,0.27707762889801446,0.27707762889801446,4,0
ZCEYLWXXNMDZEQ-UHFFFAOYSA-N,OCNT-2309871,5.25134928,0.4060086059415146,0.4583670581462124,0.4583670581462124,4,0
RTWDTWBKBKIPLM-UHFFFAOYSA-N,OCNT-2309879,5.033517508,0.48243727491306887,0.38575164060652384,0.38575164060652384,4,0
FXPCYBRAZNMLOB-UHFFFAOYSA-N,OCNT-2309880,4.329587508,0.6027660859797989,0.30874492546299936,0.30874492546299936,4,0
OOQDJWRFWDBFGF-UHFFFAOYSA-N,OCNT-2309885,4.642903758,0.7587171448713103,0.24528372865361095,0.24528372865361095,4,0
OURCMYKQWKGRFD-UHFFFAOYSA-N,OCNT-2309893,4.750333077,0.6714165453592255,0.2771766224317394,0.2771766224317394,4,0
QGVJVDSSUBWUGO-UHFFFAOYSA-N,OCNT-2309900,5.4999317,0.3020072136736312,0.6162136593484479,0.6162136593484479,4,0
YVSNGUCAHVBFFA-UHFFFAOYSA-N,OCNT-2309922,5.516911278,0.29509519087603636,0.6306472488927621,0.6306472488927621,4,0
CSPFCNYGDOGHCC-UHFFFAOYSA-N,OCNT-2309936,4.480524932,0.7755903163719358,0.2399475165677698,0.2399475165677698,4,0
JOYGWYISRWPUIM-UHFFFAOYSA-N,OCNT-2309940,4.478287435,0.7743244781307348,0.24033977427229944,0.24033977427229944,4,0
AAJANOIUSFNLGX-UHFFFAOYSA-N,OCNT-2309942,5.80017892,0.1814185202700121,1.0258102095115522,1.0258102095115522,4,0
HFMYCXSQSVPMLT-UHFFFAOYSA-N,OCNT-2309963,4.91648705,0.5393459375141496,0.34504935949865123,0.34504935949865123,4,0
WYZFXWKRUGQONW-UHFFFAOYSA-N,OCNT-2309973,6.112826623,0.10606377910542042,1.754613798010014,1.754613798010014,4,0
WBWNBROSFREOPO-WFASDCNBSA-N,OCNT-2309977,4.780683557,0.6442160076806916,0.2888797671412391,0.2888797671412391,4,0
ZPRQFKSHIREKOP-UHFFFAOYSA-N,OCNT-2309987,6.246195765,0.09116879136649651,2.0412793402002567,2.0412793402002567,4,0
OCQARKZPXFUWDY-VTVVEXCCSA-N,OCNT-2309990,5.231734955,0.4135462503599536,0.45001247170170994,0.45001247170170994,4,0
PFNJCNWOBAUXCO-UHFFFAOYSA-N,OCNT-2310006,4.813623608,0.6155124508795511,0.3023512684780357,0.3023512684780357,4,0
VTXQAUDKIYUBRI-UHFFFAOYSA-N,OCNT-2310018,3.165873505,0.01786239518254416,10.418589913928347,5.0,4,0
YDDBBPMIFIWYPM-UHFFFAOYSA-N,OCNT-2310024,4.575766957,0.7894587572068643,0.23573235281585744,0.23573235281585744,4,0
OQNCBOFIXGDOFI-UHFFFAOYSA-N,OCNT-2310041,4.71020044,0.7069184145140308,0.2632566452741106,0.2632566452741106,4,0
QVXOTODHQDGDHT-QGZVFWFLSA-N,OCNT-2310061,4.454191563,0.7579136268994527,0.24554377132494234,0.24554377132494234,4,0
MLQRNUKEFWJQOH-UHFFFAOYSA-N,OCNT-2310067,6.041477758,0.11619958081147677,1.601563181104661,1.601563181104661,4,0
RRLNFLKKTZKLGB-UHFFFAOYSA-N,OCNT-2310088,4.64539815,0.7570914285940628,0.24581043089214588,0.24581043089214588,4,0
GJSIXZKKNDJEAL-UHFFFAOYSA-N,OCNT-2310123,4.767935308,0.6556033104922037,0.2838621576632047,0.2838621576632047,4,0
NXEKYIWIFDTJEQ-UHFFFAOYSA-N,OCNT-2310153,4.78452492,0.6408067279120199,0.29041669224329336,0.29041669224329336,4,0
KGAOPTNPBILCQP-UHFFFAOYSA-N,OCNT-2310161,6.273570915,0.08830212901377055,2.107547942116263,2.107547942116263,4,0
GOFAIWOMBJIHPT-UHFFFAOYSA-N,OCNT-2310167,4.75309599,0.6689336684769703,0.2782054171546963,0.2782054171546963,4,0
VKSJXCSFVDMTMF-UHFFFAOYSA-N,OCNT-2310174,4.724097408,0.6948109254338646,0.2678440471718962,0.2678440471718962,4,0
ZRRPLSAYPNSFPN-UHFFFAOYSA-N,OCNT-2310180,5.36237939,0.35993118921873185,0.5170459684013726,0.5170459684013726,4,0
WYHQUPSNOXIMFX-UHFFFAOYSA-N,OCNT-2310188,2.35053275,0.01862113409156286,9.994072829956059,5.0,4,0
CWJYTKCXWQQNRC-UHFFFAOYSA-N,OCNT-2310193,4.493461017,0.7820419585875955,0.237968012130147,0.237968012130147,4,0
QWRGZZMJFDQUSJ-UHFFFAOYSA-N,OCNT-2310201,5.075189547,0.46742883436304006,0.3981375486624708,0.3981375486624708,4,0
HTHQNIFHKWWWJY-UHFFFAOYSA-N,OCNT-2310252,3.21653553,0.019031609949700167,9.778519567147224,5.0,4,0
UXPCXNWXWKQOER-UHFFFAOYSA-N,OCNT-2310262,4.488517362,0.7797509952634384,0.23866717890444342,0.23866717890444342,4,0
WCATUHMRMHHKBE-UHFFFAOYSA-N,OCNT-2310292,5.395895972,0.34555759311465467,0.5385526870066759,0.5385526870066759,4,0
IJNUWPZEBUHKFT-UHFFFAOYSA-N,OCNT-2310303,5.481127608,0.3097180442189522,0.6008722247900241,0.6008722247900241,4,0
HVARVXFCDPEOMH-UHFFFAOYSA-N,OCNT-2310310,5.851700248,0.16307180833015245,1.1412209884290971,1.1412209884290971,4,0
YQQFMMGTYBYGGL-UHFFFAOYSA-N,OCNT-2310312,5.550957415,0.2813341979437198,0.6614943069405517,0.6614943069405517,4,0
QTPBGMVTBOLBLI-NKUTVCTDSA-N,OCNT-2310336,5.0412681,0.4795154232603991,0.388102157428199,0.388102157428199,4,0
UIUOCURODLIUQA-HOCLYGCPSA-N,OCNT-2310337,5.558205412,0.2784142051490794,0.6684320226685541,0.6684320226685541,4,0
UWEBGWUZVATUQB-CYBMUJFWSA-N,OCNT-2310340,4.4006855,0.7041742425695093,0.26428255826055264,0.26428255826055264,4,0
GQMDVEHOCDKMQP-UHFFFAOYSA-N,OCNT-2310353,4.91651345,0.5393296668779618,0.34505976903652763,0.34505976903652763,4,0
UZKDRZIBIHEIJW-UHFFFAOYSA-N,OCNT-2310355,4.59424021,0.7838128476512156,0.23743036471669177,0.23743036471669177,4,0
SNGCTVYQWYRISZ-UHFFFAOYSA-N,OCNT-2310374,4.832850535,0.5995056867960386,0.3104240283057922,0.3104240283057922,4,0
BJEJLVYFCONOIU-UHFFFAOYSA-N,OCNT-2310378,5.334976388,0.37165090041586124,0.5007413410790017,0.5007413410790017,4,0
IBJZPRORRZJCSC-UHFFFAOYSA-N,OCNT-2310398,4.655835553,0.7499893383660736,0.2481381544608305,0.2481381544608305,4,0
BKZFFKDNDJNAOH-UHFFFAOYSA-N,OCNT-2310417,4.807962778,0.6203444461420866,0.29999618993095883,0.29999618993095883,4,0
MUOUIEPROLPZDM-UHFFFAOYSA-N,OCNT-2310418,4.6058799,0.779074459046527,0.23887443379316683,0.23887443379316683,4,0
XHIPTQDGABJQTL-UHFFFAOYSA-N,OCNT-2310436,4.65242682,0.7523602944569379,0.24735618248140892,0.24735618248140892,4,0
RFHWZVNSOBPKEO-UHFFFAOYSA-N,OCNT-2310437,4.706699085,0.7099202849816524,0.26214347473148564,0.26214347473148564,4,0
QYQRNOKPPBKPEE-UHFFFAOYSA-N,OCNT-2310440,6.62229506,0.056174644352567665,3.312899839996058,3.312899839996058,4,0
VTMZRYUXSIFDIG-UHFFFAOYSA-N,OCNT-2310442,5.686585445,0.2264057478893421,0.8219798835602684,0.8219798835602684,4,0
XVCFYPXRSADGLR-UHFFFAOYSA-N,OCNT-2310447,5.852477645,0.16281061458726595,1.1430518259465654,1.1430518259465654,4,0
LEQOABJBJQUSIJ-UHFFFAOYSA-N,OCNT-2310448,2.541736832,0.022235975908171206,8.369363730919904,5.0,4,0
IYYSRPHITYNJJB-UHFFFAOYSA-N,OCNT-2310450,5.994918962,0.12460940366037107,1.493474527770665,1.493474527770665,4,0
XJMQMZVTGVHTOH-UHFFFAOYSA-N,OCNT-2310453,4.211133418,0.40202818011324515,0.4629052874727217,0.4629052874727217,4,0
OKIZSZJYXQZGPI-UHFFFAOYSA-N,OCNT-2310465,2.321939205,0.017637857721477256,10.551223012806457,5.0,4,0
VWNSZFGHZDFUAQ-UHFFFAOYSA-N,OCNT-2310469,4.427315033,0.7337682970252296,0.25362361803028133,0.25362361803028133,4,0
CSLBMVDUODQHOM-UHFFFAOYSA-N,OCNT-2310470,6.446488673,0.07138620103179326,2.606959995035639,2.606959995035639,4,0
