canonical_smiles,CYP3A4_pIC50_direct_inhibition,chemprop_split
Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(Cl)cc3F)CC2)nn1,3.000241968,train
Cn1ncc2c(=O)n(CC(=O)NC3CCOc4ccc(F)cc43)cnc21,2.171114993,train
O=C(CC1CCCCC1)NC1CCC(C(=O)NCc2c[nH]cn2)CC1,4.391379602,train
Cc1c(NC(=O)Cn2cnc3sccc3c2=O)cnn1C1CCCC1,4.0408311,val
O=C(Nc1cnn(-c2ncccn2)c1)N[C@]12CCC[C@H]1CNC2,2.455774487,train
COc1ccc(Cn2cc(C(=O)NC3CCC(=O)NC3C3CCCO3)cn2)cc1,3.529544772,train
Cn1cnc2cc(C(=O)Nc3cnn(-c4ccccc4)c3)ccc21,3.694489105,val
Cc1ncc(NC(=O)c2cccc3c2oc(=O)n3C)cn1,2.675900078,train
COc1ccccc1C1CCN(c2ncnc3c2CCCC3)C1,5.081942127,train
Cn1cnc2c(N3CCC[C@H]3COc3ccccc3)ncnc21,3.872928003,train
Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21,4.709928452,train
O=C(NCc1ccc(C(=O)N2CCOCC2)cc1)N1CCc2c(nnn2-c2ccccc2)C1,2.811746218,train
O=C(C1CCCc2cccnc21)N1CC(O)(c2ccc(Br)cc2)C1,4.33964827,train
CCn1c(=O)n(CC)c2nc(NC(=O)CCC(=O)Nc3cccc(-c4n[nH]c(C)n4)c3)ccc21,4.610624227,train
Cc1cccc(NC2CCN(C(=O)c3n[nH]c4ccc(Cl)cc34)CC2)c1,5.705788037,train
Brc1ccccc1C1CCCN1c1ncnc2[nH]ncc12,4.83500393,train
Cc1ccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c(C)c1,4.305505958,train
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)N1CCC(Cn2cccn2)CC1,2.399733262,train
O=C(Nc1ccccc1NCC(F)(F)F)c1cc2ncccn2n1,3.561565782,train
NC(=O)C[C@@H](NC(=O)c1c[nH]nc1-c1ccccc1F)c1cccc(Cl)c1,4.048873108,train
Cc1ccc(O)c(CNc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)n1,4.356621407,train
O=C(Nc1cnn(CC(=O)N2CCOCC2)c1)c1cc(F)cc2ccccc12,3.632441325,train
COc1cc(NC(=O)c2ccc(F)c(Br)c2)cc(OC)c1C,6.428566638,val
CC(O)[C@]1(C)CCCN1C(=O)NCc1cnn(Cc2ccccc2)c1,3.815467795,train
Cc1c[nH]c(CC(N)=O)c1C(=O)NC(CO)Cc1ccccc1,4.046156775,train
COc1ccc(NC(=O)Cc2cncnc2)cc1OCc1ccncc1,4.425284945,train
Cn1cc(C(=O)NCc2cccc(C(N)=O)c2)c(C(F)F)n1,2.853882075,train
O=C(c1cccc2c1CCOC2)N1C(CO)CCC1c1ccccc1,3.961423673,train
CC(C)(C)[C@@H](O)CC(=O)NCc1cnn(-c2ccccc2)c1,2.419538933,train
CC(NC(=O)Cn1nnnc1C1CC1)c1ccc2c(c1)CCCC2,4.374797007,train
CC(C)(C)C1(CNC(=O)c2cccc(Br)c2Cl)CCNC1,5.650448905,train
Cc1nn(C)c2ncc(C(=O)N3CCCC3c3cccc(F)c3)cc12,4.03738259,train
O=C(c1cnn2c1CCC2)N1CCc2[nH]c3ccc(F)cc3c2C1,4.59344608,train
Cc1nc2n(n1)CC(C(=O)N(CC(C)C)c1ccc(F)cn1)CC2,3.289258232,train
COc1ccc(CCNC(=O)Cc2nc3csnc3c(=O)[nH]2)cc1OC,3.339706515,train
COc1ccc2nc(CSc3ncc(Oc4ccccc4)cn3)[nH]c2n1,5.998393518,train
CC(C)c1nc(C2(NC(=O)c3cccc(C(=O)O)n3)CCCC2)no1,2.04207704,train
CCN(CC)C(=O)c1ccc(CNC(=O)N2CCC[C@H](C(=O)O)C2)cc1,2.02647341,train
Cc1ccc2c(CCC(=O)N3CCN(C(=O)C4CCCN4C)CC3)c[nH]c2c1,4.223559652,train
COc1ccc(-c2cc(C(=O)Nc3cn[nH]c3)c3ccccc3n2)cc1,5.671453385,train
CSc1nc2ccc(NC(=O)CC3(C(=O)[O-])CCC3)cc2s1,3.7820209,train
c1ccc(Cn2cncc2Cn2cc(Cn3cncn3)nn2)cc1,4.530198892,train
COC(=O)c1cccc(CNC(=O)c2cccc(F)c2Br)c1,4.34431094,val
CN1CCCN(c2ccc(-c3noc(C4CC5C=CC4C5)n3)cn2)CC1,4.680554038,train
CC(=O)N1CCc2cc(C(=O)Nc3cccc(-c4nnc(C)n4C)c3)ccc21,4.482847083,train
Cc1oc(-c2ccccc2)nc1CN1CCN(C(=O)c2ccco2)CC1,3.940609063,train
Cc1cc(C)c(NC(=O)CN2CCN(c3cncc4ccccc34)CC2)c(C)c1,5.429143218,train
CC(C)(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)NCCc2nc3ccccc3s2)c1,5.414823933,train
O=C(NCc1nc(-c2ccccc2)n[nH]1)NCc1cc(F)ccc1F,5.5349876,train
Cc1cc(C(=O)N2CCC=C(c3ccccc3)C2)c2c(C)nn(C)c2n1,4.48071232,train
CS(=O)(=O)c1ccc2nc(NC(=O)c3cccn4nccc34)sc2c1,3.067235793,train
C=CCC1(C(=O)OCC)CCN(C(=O)c2nn[nH]c2C2CC2)C1,4.203086397,train
CCOC(=O)CCCS(=O)(=O)N1CCC(n2cc(C)cn2)CC1,3.559019998,train
COc1ccc(CN2CCC(NC(=O)c3ccc4nc(C)n(C)c4c3)C2=O)cc1,4.76811988,train
O=C(Cc1ccc2cccnc2c1)NC[C@]12C[C@H]1COC21CCC1,3.803409853,train
O=C(NC[C@]12CCC[C@H]1OCC2)[C@H]1CCCN1C(=O)c1ccccc1,2.377254123,train
O=C(Nc1c[nH]c2ccccc12)c1conc1C1CCCC1,4.92615128,train
C[C@@H](NC(=O)c1n[nH]c2ccccc12)C1CCN(C(=O)c2cnn(-c3ccncc3)c2)CC1,5.439484532,train
O=C(Cc1ccc2[nH]cnc2c1)Nc1cccc(OCCn2cncn2)c1,4.897850725,train
O=C(CCC12CCC(CC1)C2)N[C@H]1CCC(=O)N[C@@H]1c1ccccc1,3.998607307,train
O=C(Cc1ccc2[nH]cnc2c1)Nc1cc(N2C(=O)CCC2=O)ccc1F,3.563062267,train
CCC1(CC)CNC(=O)C1NC(=O)c1cc(-c2ccncc2)nn1C,4.811152585,train
O=C(Nc1nnc2ccccn12)N1CCCC1CCc1ccccc1,4.34038317,train
Cc1c(C(=O)Nc2ccc3ccn(C)c3c2)nnn1Cc1ccncc1,4.70872063,train
Cn1c(=O)[nH]c2cc(C(=O)Nc3ccn(CC(F)(F)F)n3)ccc21,2.142887003,train
COCCn1ccc(C(=O)NC[C@@H]2C[C@H](OC)CN2c2ccncn2)n1,3.973031015,train
CC(C)C1(c2ccccc2)CN(C(=O)C2CCN(S(N)(=O)=O)CC2)C1,3.315846993,train
COc1cccc(NC(=O)c2cc(C3CC3)nc3ccc(C)cc23)c1O,5.33447703,train
O=C(Cc1coc(-c2cccs2)n1)N1CCC(CCN2CCOCC2)CC1,2.966886657,train
CN1CCCC1C(=O)NCc1nc(-c2ccc(Br)cc2)n[nH]1,3.021040135,train
CC(C)[C@H](NS(=O)(=O)c1csc(-c2ccccc2)n1)C(=O)O,2.080469738,val
CCCC1(COC)CCCN1C(=O)c1sc(S(N)(=O)=O)cc1C,4.05435501,train
CC(C)N1CCN(C2CCN(C(=O)Cc3cccc4cnccc34)C2)CC1,3.86937792,train
Cc1ccc(C(=O)N2CCCC3(C2)NC(=O)NC3=O)c2ncccc12,3.99294753,val
Cc1ccc(-c2cn(CC3CNC(=O)C3)nn2)cc1C(=O)Nc1ccccc1,4.076483598,train
O=C(CCc1nc(-c2ccncc2)no1)N1CCCCC1Cc1ccc(O)cc1,5.554580797,train
O=C(NCCN1CCc2ccccc21)NC1CC12CCOCC2,4.197972335,val
O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1ccc2cnccc2n1,5.360387323,train
CN(C)c1cccc(S(=O)(=O)N2CCCC(c3nncn3C)C2)c1,3.364755675,val
CCc1cc(NCC(c2ccccc2)N2CCOCC2)ncn1,4.431477645,train
Cc1nn(-c2ccc(Cl)cc2)c(C)c1CC(=O)N1CCN(c2nc[nH]n2)CC1,4.165063628,train
Cc1cnccc1CNC(=O)C1CCC(NC(=O)CC2CCCC2)CC1,4.856294702,train
Cc1c(-n2nnnc2SC2CCCN(CC(C)(C)C)C2=O)c(=O)n(-c2ccccc2)n1C,3.73312804,train
CS(=O)(=O)CC(=O)N(CCc1ccccc1)Cc1ccccc1,4.73096113,train
CCS(=O)(=O)Nc1ccc(Nc2ccnc(-c3ccc(F)cn3)n2)cc1,4.761407988,train
NC(=O)c1cc(C(=O)Nc2cccc3c2CCN3)nn1-c1ccccc1,4.294925585,train
Cc1cccc(-c2nc(-c3cc(N4CCN(C)CC4)ccn3)no2)c1O,4.617135968,train
CC(=O)N1CC(C(=O)N2CCc3cc(Cl)cc(Cl)c3C2C)Oc2ccccc21,5.50751886,train
Cc1cc(S(N)(=O)=O)ccc1CNc1ccc2nnc(-c3ccccc3)n2n1,4.993322645,train
CC(C)(C(=O)Nc1cnn(CC(=O)N2CCOCC2)c1)C1CCC(O)CC1,2.30295617,train
O=C(N1CCc2nc[nH]c(=O)c2C1)C1(Cc2ccccc2)CCc2ccccc21,5.515822192,train
CC(C)Oc1cccc(C(=O)Nc2c[nH]nc2-c2ccccn2)n1,5.129911368,train
CC(O)c1cccc(N2CCC(CN3CCCCC3=O)CC2)n1,2.548094117,train
COc1ccc(NC(=O)c2cc(-n3cccn3)ccn2)cc1-n1nnnc1C,3.23126642,train
O=C1NCCN(C(=O)NC2CCc3c(Cl)cccc32)C1c1ccccc1,4.374533585,train
COC(=O)NCCC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,4.300442835,train
Cc1ccc(C(=O)NC2CCN(C(=O)c3nnc(C)s3)CC2)cc1,3.791126203,train
CC(C)COc1ccc(C2(C(=O)N3CCc4[nH]ncc4C3)CCC2)cc1,4.934840957,train
CCOC1CC(N(C)CC(=O)Nc2nccs2)C12CCCCC2,5.158835765,val
O=C1CCC[C@H](CNC(=O)c2cc3cccc(Cl)c3o2)N1,3.133178047,train
Nc1ccc(C(=O)NCC2CC(=O)N(Cc3ccccc3)C2)cn1,3.4981825,train
CON1CCC(NC(=O)c2cn(Cc3cccc(F)c3)nn2)CC1,2.339968912,train
CCN1CCCc2cc(-c3nc4cc(S(N)(=O)=O)ccc4n3C)ccc21,4.759673223,train
O=C(N[C@H]1CNC[C@@H]1c1ccccc1)c1cccnc1O,3.884827768,val
CC(C)(C(=O)N1CCC(c2cc(O)[nH]n2)C1)c1ccccc1,4.476862575,train
C=C(C)CN(C)c1ccc(Br)c(S(=O)(=O)N2CCOCC2CC2CCOC2)n1,5.388103757,train
O=C(NCc1cc2ccccc2s1)NC[C@]12C[C@H]1COC21CCC1,5.11520141,train
Cc1nccn1CC(=O)N1CC(CC2COCC(=O)N2)c2ccccc21,2.097287925,train
Cc1cc2scc(CC(=O)N3C[C@H]4CCC[C@@]4(C(N)=O)C3)c2s1,4.288542807,train
CN1CCN(C(=O)Cc2ccc(NC(=O)c3cc(=O)[nH]c(C4CC4)n3)cc2)CC1,2.263925345,train
CC(C)CC(c1nc(Cc2cncn2C)no1)N1CCCCC1=O,5.139681483,train
Cc1cnccc1OC1CCN(C(=O)c2cnc3c(c2)nnn3C)CC1,4.827346797,train
Cc1ccc(-c2nc(C)c(C(=O)NCCN3CCOCC3)s2)c(Br)c1,4.720121932,train
O=C(CCCc1ccc2[nH]c(=O)[nH]c2c1)Nc1ccc(C(=O)Nc2cccnc2)cc1,5.376955667,train
Cc1n[nH]c(NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)c1C#N,4.079953387,train
Cn1ccnc1CN1CCC(c2c[nH]c3ccccc23)CC1,4.356792138,train
CCN1CC[C@H]2OCCN(C(=O)Cc3c[nH]c4ccc(OC)cc34)[C@H]2C1,3.744549413,train
O=C(c1nc2ccccc2c(=O)[nH]1)N1C[C@H](Cc2ccccc2)[C@@H](O)C1,3.812234123,train
COc1cc(Cl)c(C)cc1NC(=O)Nc1ccc(Oc2ccccc2C(N)=O)nc1,5.0783533,train
O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cc2ncccn2n1,4.27330808,train
O=C(NS(=O)(=O)CCC1CCCC1)c1cc2n(n1)CCO2,3.276763837,train
Cc1cccc2ncc(CNC3CCCN(C(=O)Cc4ccccc4)C3)n12,4.441895018,train
COc1ccc2c(NCCCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)ncnc2c1,4.905761982,train
CCCc1nc(C(C)(C)NC(=O)c2cccc(-c3ncn[nH]3)c2)no1,3.566373487,train
CN(C)C(=O)C1CCN(C(=O)NCC2(N3CCCCC3)CCCCC2)CC1,2.80016467,train
O=C(NCCN1CCOCC1)c1ccc(-c2cccs2)cc1F,3.442916252,train
CC(O)c1cn(CC(=O)NCC2(N3CCOCC3)CCCCC2)nn1,3.398660913,train
COc1ccc([C@@H]2C[C@H]2C(=O)NCc2cc(F)ccc2F)cc1,5.138592392,train
CC(NC(=O)Cc1sc(-c2cccs2)nc1-c1ccccc1)c1ccc2c(c1)CC(=O)N2C,5.613314305,train
CCOC(=O)c1oc2ccc(S(=O)(=O)N(C)Cc3c(C)noc3C)cc2c1C,4.783223722,train
CNC(=O)CCC(=O)Nc1nc2cc3c(cc2s1)OCCO3,3.52338631,train
CC1Cc2ccccc2N1C(=O)c1cc2ccccc2c(=O)n1C,4.796851405,train
Cc1ccc(Cl)cc1N1CCC(CNC(=O)c2cccn3c(=O)[nH]nc23)C1,5.450506855,train
COc1ccc2cc(C(=O)N3CCc4[nH]c(=O)c(C#N)cc4C3)[nH]c2c1,3.638123242,val
O=C(N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21)c1c[nH]nn1,5.3413464,train
COc1cc(S(=O)(=O)N2CCCc3cccc(OC)c32)sn1,4.78964746,train
O=C(Nc1nc2ccccc2n1CCc1ccccn1)c1csc(-c2ccsc2)n1,5.616899258,train
CCOc1ccc(S(=O)(=O)Nc2c(C)cccc2CC)cc1OCC,4.988022958,train
CC1CN(c2ncnc3ccc(S(C)(=O)=O)cc23)CCN1CCO,3.01280373,train
Cc1noc2nc(C(C)C)cc(C(=O)N3CCOCC3(C)C3CC3)c12,4.180143682,train
Cc1ccc(CN2C(=O)CCC2C(=O)Nc2ccc(N3CCc4sccc4C3)nc2)cc1,5.485690025,train
CCn1nncc1CN[C@H]1c2ccccc2OC[C@H]1CO,4.005393523,val
COC(=O)c1cnc(NC(=O)c2ccccc2OC2CCCC2)s1,4.647690202,train
COc1ccc2nccc(N3CCCC(N4CCNC4=O)C3)c2c1,4.545108273,val
OC1(C(F)(F)F)CCN(c2cncc(OC3CCCCC3)n2)C1,5.609922897,train
CCOc1ccc2nc(N[C@@H]3CCN(C(C)=O)C3)sc2c1,3.14349923,val
O=C1NC(=O)c2cc(NC(=O)N3CCCC(C(=O)Nc4ccc(Cl)cn4)C3)ccc21,4.52305964,train
CCc1cc(NC(=O)N2CCN(c3ncnc4sccc34)CC2)no1,4.745603835,train
Cn1c(CNC(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2)n[nH]c1=O,2.965374128,train
C[C@H]1CN(C(=O)C(F)(F)c2c(F)cccc2F)CCN1S(C)(=O)=O,3.59988098,train
O=C(CC1(c2ccccc2)CCCO1)Nc1nn(Cc2ccccc2F)cc1Br,4.99004783,train
O=C(CSC1CC1)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1,2.712027158,val
Cc1cc(S(=O)(=O)Nc2cccc3c2OCCC3)sc1C,4.79525214,train
O=C(NC1CCCc2c1cnn2Cc1ccccc1)N1CCCC(c2nc3ccccc3[nH]2)C1,5.117736675,train
CC1(C)CN(C(=O)NC2CCOc3c(Cl)cccc32)C1c1ccncc1,5.43474031,val
O=C(O)C1(C(=O)NC2CCCOc3c(Cl)cccc32)CCC1,2.818435335,train
CN(C)C(=O)N1CCC(C(=O)N2CCN(C3CC3)c3ccccc32)CC1,5.21404602,train
COc1cc(F)c(C(C)NC(=O)c2ccccc2OC(F)(F)F)cc1OC,5.657193265,val
COc1ccc2c(c1)C(C(=O)NC1(CC(=O)O)CCOCC1)CCC2,2.107904373,train
O=S(=O)(Nc1cnn(CC(F)(F)F)c1C1CC1)c1cccc2ncccc12,5.403072745,train
Cc1ncccc1NC(=O)[C@H](C)NC(=O)c1cc[nH]c1C,3.368762803,val
CCC1(CC)CNC(=O)C1NC(=O)c1nc(-c2ccco2)sc1C,3.72303155,val
CSCCC(CO)NC(=O)c1ccc2c(c1)NC(=O)CCC2,1.93753613,val
COc1cc(C(=O)N2CCN(C(=O)c3cc(C#N)cs3)CC2)ccc1C,4.12339492,train
COc1ccc(N2CCN(C(=O)c3coc(C(F)(F)F)n3)CC2)nc1,3.849254713,train
Cc1nc2c(c(NCC3(S(N)(=O)=O)CCC3)n1)CCCC2,3.833124142,train
NC(=O)c1ccc(S(=O)(=O)N[C@H]2C[C@H](c3ccccc3F)C2)cc1,4.446970708,train
O=C(c1coc(C2CC2)n1)N1CCOc2c(Cl)cc(Br)cc21,4.700584767,train
O=C(c1ccnc(C(=O)N2CCCC3(CC3)C2)c1)N1CCCC2(CC2)C1,3.261156718,train
Cc1cccc(C(C)C(=O)NC2CC(=O)N(CCN3CCOCC3)C2)c1,3.631761013,train
COc1ccc2c(c1)C1(CC1)CN(c1ncnc3ccc(S(C)(=O)=O)cc13)C2,5.865305562,train
NC(=O)NC(=O)CCNC(=O)Nc1nc2ccccc2s1,3.029105668,train
Cn1nccc1S(=O)(=O)N1CCCc2cc(C(=O)O)ccc21,1.98943914,train
Cc1ccc(C(=O)N2CCCC(n3ccnn3)C2)c(F)c1Cl,4.661217348,train
c1cc(-c2noc(C34CCCN(CCC3)C4)n2)cc(-n2ccnc2)c1,5.350106043,val
CC1(NC(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CC=CCC1,4.636902988,train
CCN1CCN(c2ccc(C(=O)NCc3cccnc3N(C)C)cc2)CC1,2.213438478,train
CN(c1cccnc1)S(=O)(=O)c1ccc2c(c1)CC(C)(C)O2,5.336830762,val
O=C1Cc2ccc(CC(=O)N3CC[C@H]4CC[C@]43c3cccnc3)cc2N1,5.249099615,train
Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,5.911397433,train
Cc1ccc(CC(=O)N2CCCn3nncc3C2)cc1Cl,4.463683472,train
CN1C(=O)C[C@H](C(=O)N2CCN(c3ccccc3F)CC2)[C@H]1c1cccnc1,2.68327334,train
CC1(C)CNC(=O)C1NCc1nc(C(F)(F)F)n2c1CCCC2,2.861527915,train
Cn1nc(O)c2c1CN(C(=O)Nc1cccnc1N1CCCC1)CC2,2.326213823,train
Cc1n[nH]c(N2CCN(C(C)C(=O)N3CCCCC3)CC2)n1,3.878634088,train
COc1ccccc1-c1cn(C(C)c2cnc(C)cn2)nn1,3.49402962,train
CC(=O)Nc1cccc2c1CCN(C(=O)C1CCCN(CC(F)(F)F)C1)C2,2.580084513,train
CCN(Cc1c(CO)cnc(C)c1O)C(=O)c1ccc(F)c(Cl)c1,4.65121589,train
CC(C)c1ccnc(N2CCN(c3noc(-c4ccccc4)n3)CC2)n1,4.153826653,train
COC(=O)c1ccc2c(n1)CN(C(=O)C(=O)NCc1ccc(-c3ccn[nH]3)cc1)CC2,4.400874178,val
CCn1c([C@@H]2C[C@H](OC)CN2CC=Cc2ccccc2)n[nH]c1=O,3.5545027,train
CO[C@@H](C(=O)N1CCC[C@H](CO)[C@@H]1CO)c1ccccc1,3.180074418,val
O=C(Nc1cccc(F)c1F)NC1CCCN(C2CCCCC2)C1=O,4.037111138,val
CN1CCCC(N2CCN(c3cnc(CO)cn3)CC2)C1,3.80374558,train
O=C(c1ccc(F)c2ccncc12)N(Cc1ccccc1)C(CO)C1CCC1,5.772226727,train
Cc1cc(NC(=O)c2cc3cccnc3[nH]2)ccc1OCCN(C)C,4.298569355,train
CC(C)c1nsc(NC(=O)NCC2COC3(CCCCC3)O2)n1,5.024742918,train
CCN(CC)S(=O)(=O)c1ccc(OC(C)C)c(NS(=O)(=O)N(C)C2CCCC2)c1,5.483920203,train
Cc1c(CN[C@@H]2CC(Cn3ccnc3)C[C@H]2O)n(C)c2ccccc12,5.82727867,train
CCn1c(NC(=O)c2ccc3[nH]c(=O)n(C)c3c2)nc2ccccc21,4.068717858,train
Fc1ccc2c(C3CCN(c4cnc5c(n4)CCCC5)CC3)noc2c1,4.941017302,train
CC1(C)CN(C(=O)CN2CCC(=O)NC2=O)c2ccccc2O1,3.74622023,train
CC(C)(C)c1nc(CCNS(=O)(=O)Cc2noc3c2CCCCC3)no1,4.310096775,train
O=C(NC1CC(=O)N(CCN2CCOCC2)C1)c1cccnc1C1CC1,2.23280475,train
CCCn1cc(NC(=O)NC[C@]2(c3ccccc3)C[C@H](O)C2)cn1,2.489100355,train
Cc1ccc(-c2ccncc2)cc1NC(=O)c1cccc(C(N)=O)c1,5.194751392,val
CCC1CN(C(=O)c2cnn3cccc(OC)c23)c2ccccc2O1,5.695400875,train
NS(=O)(=O)C1CCCN(C(=O)Cc2ccc3c(c2)CCCC3)C1,4.572099113,train
COc1ccccc1C(C)(C)C(=O)N1C[C@@H]2CS(=O)(=O)C[C@@H]2C1,3.339524093,val
Cc1ccc(-n2cnnc2)c(C(=O)N2CCc3cc(F)ccc32)c1,4.822124495,train
CC(C)S(=O)(=O)c1ccccc1C(=O)N1CC2(CCC2)c2ccccc21,5.140769328,val
CCOc1ccc2ccccc2c1OCC1(O)CCOCC1,3.633658937,train
Fc1cc(-c2noc([C@@H]3C[C@H]4CC[C@@H]3O4)n2)cc(F)c1N1CCOCC1,3.94278584,val
O=C(Nc1cccc2nccnc12)N1CCC(O)(C2CCC2)CC1,4.150867857,train
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CC1CCCC(=O)N1,2.305296658,train
O=C(c1c[nH]nc1-c1ccsc1)N1CCOC2(CCc3ccccc32)C1,5.053660932,train
Cn1cnc(N2CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)cc1=O,3.552908173,train
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(F)c(C(N)=O)c2)s1,3.533409043,train
O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1conc1C1CC1,3.88369952,train
O=C(c1n[nH]c2c1CCCN2)N1CCN(c2ccc(F)cn2)CC1,4.491280823,train
COCCc1noc(CN(C)C(=O)c2cccc(N3CCNC3=O)c2)n1,2.579210993,train
COc1cccc(C(C)C(=O)N2CCc3nc[nH]c3C23CCC3)c1,5.405866807,val
COc1cc(C(=O)Nc2cc(Cl)cc(C(=O)O)c2)cc(OC)c1C,2.76789295,train
CCS(=O)(=O)c1cccc(CC(=O)N2CCCC2CSC)c1,3.05670292,train
O=S(=O)(NCCN1CCCC1)c1cnc2ccccc2c1,3.389942373,train
O=C(NC1CCC(F)(F)CC1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,2.44907719,train
CC1Cc2ccccc2N1C(=O)COC(=O)c1ccc2c(c1)CCC(=O)N2,3.54550777,train
Cn1ncc2c(NC(=O)CC3(C(=O)[O-])CCC3)cccc21,2.151907,train
O=C(Cc1ccccc1)N1CCC(Cn2c(=O)[nH]c3cccnc3c2=O)C1,3.58144519,val
O=C(Nc1ccccc1Cc1ccccc1)C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,5.494192525,train
Cn1nc2c(c1CNC(=O)C1CCN(c3ccc(F)cc3)C1=O)CCCC2,3.772401475,train
COc1ccnc(C(=O)NCCc2nc(-c3ccc(Cl)cc3)n[nH]2)c1,4.97033459,train
Cc1c(C(=O)N2Cc3ccc(C(=O)O)cc3C2)cnn1C1CCOCC1,2.0258516,train
Cc1nc(-c2cn(CC(=O)N3c4ccccc4CC3C)nn2)cs1,4.331722552,train
O=C1CCC(N2Cc3ccc(-n4cc(C5CCCC5)nn4)cc3C2=O)C(=O)N1,4.868253535,train
Cc1c(C(=O)N2CCC=C(F)C2)nnn1Cc1ccc(F)cc1,4.547197975,train
O=C(NS(=O)(=O)c1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,2.36334372,val
NS(=O)(=O)c1ccc(C(=O)N2CCOCC23CCCCC3)o1,2.608455535,train
COc1cc(NC(=O)N2CCCC(CO)(Cc3ccccc3)C2)ccn1,5.360840558,train
O=C(Cc1n[nH]c2ccccc12)Nc1cccc(C(=O)N2CCC(O)CC2)c1,3.177873855,train
CCc1nn(C)cc1C(=O)NC1CCN(CCc2ccccc2)CC1,3.24355174,train
Cc1cc(NC(=O)COc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)n(C)n1,2.70369167,train
CCN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1ccncn1,3.13753483,train
Cc1nc(-c2c(C)noc2C)sc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,5.280398492,train
Cc1cc(C)n(-c2ccc(C(=O)NC3C[C@@H](O)[C@@H](O)C3)cc2)n1,2.060436595,train
COc1ccc(CNC(=O)N2CCC(C)C(n3ccnc3)C2)cc1F,5.641604007,train
COc1ccc(-c2noc(CCC(=O)N3CCC(c4c[nH]cn4)CC3)n2)cc1,6.322848957,train
CCCn1ncc(C(=O)N2CCCC3(C2)NC(=O)NC3=O)c1C1CC1,2.517685372,train
CCO[C@H]1CCN(C(=O)c2ccc3[nH]c(=O)n(CC)c3c2)C1,2.254028288,val
COc1cccc2sc(NC(=O)N3CCC(C(=O)Nc4ccncc4)CC3)nc12,5.974041725,train
COc1ccccc1[C@H](O)CNC(=O)C1(c2cc(F)cc(F)c2)CCCC1,5.582712518,val
CCn1cc(CN2CCC(C(N)=O)(c3ccccc3)CC2)c(C)n1,2.241415588,train
O=C(NC1CCCN(Cc2nnc3n2CCCC3)C1)c1ccc2ccccc2c1,3.221427133,train
CC1(c2cccc(-c3noc(-c4cccc5c6c([nH]c45)CCCC6)n3)c2)NC(=O)NC1=O,5.32308748,train
O=C1CCC(N2Cc3ccc(CNC(=O)c4c[nH]nc4-c4ccc(F)cc4)cc3C2=O)C(=O)N1,3.416008155,train
CC(NC(=O)C1CCCN1C(=O)c1ccc2ccccc2c1O)c1cnn(C)c1,4.222630207,train
O=C(c1ccc2[nH]cnc2c1)N1CCC(Cn2cncn2)CC1,3.528682627,train
CC#CCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,4.288646478,train
CC(C)N1CCN(C2CCN(C(=O)C3(O)CCC3)CC2)CC1,1.991538522,train
COc1cc(C#N)ccc1S(=O)(=O)Nc1cccc(CC(=O)O)c1,2.193592918,train
COc1ccc2c(c1)OC(C)(C)CN(C(=O)Nc1cnn(C)c1)C2,3.59407185,train
Clc1ccc(-n2cc(-c3ccc4cnccc4c3)nn2)cc1,6.41252839,train
CC(C)(O)Cc1cn(Cc2cn3c(C(=O)O)cccc3n2)nn1,1.962093413,train
NC(=O)C(Cc1ccccc1)n1cc(-c2cccc3c2CCCC3)nn1,4.51463321,val
CC(C)(C)c1noc(COc2cccc3c2NC(=O)CO3)n1,2.339529442,val
O=C(c1ccc(-n2cnc3ccccc32)nc1)N1CCC(O)(C(F)F)C1,2.895642507,train
Cc1noc(C2CC2)c1NS(=O)(=O)c1ccc2c(c1)OCCCO2,4.583025637,train
COCCC1(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)CC1,3.824272543,train
